target,query,layer,head,old_before,local_before,old_now,local_now,missing_before,missing_now,shift_low,shift_high,before_margin_low,before_margin_high,after_margin_low,after_margin_high
75,609,9,8,0.07881673177083333,0.4517008463541667,0.376708984375,0.1541748046875,0.08992513020833333,0.1898193359375,0.10770670572916669,0.387451171875,0.28295898437500006,0.4628092447916667,0.03271484375,0.412353515625
81,615,9,8,0.052734375,0.4225260416666667,0.3856201171875,0.076171875,0.12174479166666667,0.2393798828125,0.10697428385416669,0.46809895833333337,0.248046875,0.49153645833333337,0.070068359375,0.548828125
5,539,9,9,0.08730061848958333,0.5804850260416666,0.3427734375,0.2264404296875,0.0465087890625,0.0611572265625,0.20896402994791669,0.3166300455729167,0.4466756184895833,0.5396931966145833,0.05517578125,0.177490234375
9,543,9,9,0.09765625,0.44189453125,0.438720703125,0.068359375,0.07230631510416667,0.0775146484375,0.2687581380208333,0.4185791015625,0.2719319661458333,0.4165445963541667,0.2928466796875,0.4478759765625
26,560,9,9,0.157470703125,0.5777587890625,0.5595703125,0.09228515625,0.11861165364583333,0.17822265625,0.2834879557291667,0.580322265625,0.3016764322916667,0.5388997395833334,0.2890625,0.6455078125
29,563,9,9,0.23396809895833334,0.47637939453125,0.666748046875,0.0,0.16123453776041666,0.109619140625,0.27154541015625,0.5423990885416666,0.0811767578125,0.4036458333333333,0.55712890625,0.7763671875
87,621,9,9,0.051615397135416664,0.548828125,0.526611328125,0.0,0.13002522786458334,0.190185546875,0.344970703125,0.6651814778645833,0.3671875,0.6272379557291666,0.33642578125,0.716796875
60,594,9,10,0.045166015625,0.6127522786458334,0.417236328125,0.095703125,0.08980305989583333,0.241943359375,0.27510579427083337,0.6068522135416667,0.47778320312500006,0.6573893229166667,0.07958984375,0.5634765625
87,621,9,10,0.034006754557291664,0.45965576171875,0.5008544921875,0.1673583984375,0.07795206705729167,0.176513671875,0.11578369140625,0.3702494303385417,0.34769694010416663,0.50360107421875,0.156982421875,0.510009765625
114,648,9,10,0.053568522135416664,0.4224141438802083,0.604736328125,0.071533203125,0.12932332356770834,0.14599609375,0.20488484700520831,0.48020426432291663,0.2395222981770833,0.4981689453125,0.38720703125,0.67919921875
81,615,10,9,0.016866048177083332,0.552978515625,0.423828125,0.14697265625,0.07696533203125,0.21240234375,0.193603515625,0.48297119140625,0.45914713541666663,0.6130777994791666,0.064453125,0.4892578125
29,563,10,16,0.11676025390625,0.4330240885416667,0.441650390625,0.08056640625,0.12990315755208334,0.155517578125,0.19498697916666666,0.48040771484375,0.18636067708333334,0.4461669921875,0.20556640625,0.5166015625
9,543,10,30,0.053873697916666664,0.43359375,0.404296875,0.21533203125,0.09098307291666667,0.085205078125,0.133056640625,0.3092447916666667,0.28873697916666663,0.470703125,0.103759765625,0.274169921875
26,560,10,30,0.19596354166666666,0.39404296875,0.4893798828125,0.1279296875,0.11474609375,0.1483154296875,0.1177978515625,0.380859375,0.08333333333333334,0.31282552083333337,0.213134765625,0.509765625
29,563,11,16,0.120849609375,0.4940185546875,0.6566162109375,0.046875,0.14554850260416666,0.1519775390625,0.295166015625,0.5926920572916666,0.22762044270833334,0.5187174479166666,0.457763671875,0.76171875
44,578,11,16,0.1009521484375,0.5030517578125,0.296875,0.17333984375,0.07503255208333333,0.08837890625,0.12089029947916667,0.2843017578125,0.3270670572916667,0.4771321614583333,0.03515625,0.2119140625
60,594,11,16,0.09012858072916667,0.5745646158854166,0.3924560546875,0.045654296875,0.14650472005208334,0.2982177734375,0.15582275390624997,0.6005452473958333,0.33793131510416663,0.6309407552083333,0.048583984375,0.64501953125
107,641,11,16,0.015421549479166666,0.683990478515625,0.4833984375,0.104736328125,0.037567138671875,0.285888671875,0.293365478515625,0.6168212890625,0.6310017903645834,0.7061360677083334,0.0927734375,0.66455078125
21,555,11,17,0.22542317708333334,0.4634602864583333,0.49462890625,0.178955078125,0.12687174479166666,0.169189453125,0.11531575520833331,0.411376953125,0.11116536458333331,0.36490885416666663,0.146484375,0.48486328125
26,560,11,17,0.1781005859375,0.375732421875,0.542236328125,0.040283203125,0.17696126302083334,0.16162109375,0.173828125,0.5124104817708334,0.020670572916666657,0.37459309895833337,0.34033203125,0.66357421875
81,615,11,17,0.0904541015625,0.475341796875,0.4783935546875,0.062255859375,0.10152180989583333,0.1468505859375,0.2662353515625,0.5146077473958334,0.2833658854166667,0.4864095052083333,0.269287109375,0.56298828125
82,616,11,19,0.09071858723958333,0.4359130859375,0.38232421875,0.05908203125,0.09511311848958333,0.275390625,0.1014404296875,0.4719441731770833,0.25008138020833337,0.4403076171875,0.0478515625,0.5986328125
48,582,12,17,0.10349527994791667,0.3259684244791667,0.40185546875,0.09228515625,0.04595947265625,0.05859375,0.17508951822916669,0.2796427408854167,0.176513671875,0.2684326171875,0.2509765625,0.3681640625
81,615,12,17,0.010823567708333334,0.5706990559895834,0.392822265625,0.034423828125,0.03778076171875,0.18017578125,0.3442179361979167,0.5621744791666667,0.5220947265625,0.59765625,0.17822265625,0.53857421875
26,560,12,18,0.1512451171875,0.4572347005208333,0.3665771484375,0.189208984375,0.093017578125,0.1102294921875,0.122314453125,0.3255615234375,0.21297200520833331,0.3990071614583333,0.067138671875,0.28759765625
28,562,12,18,0.20859781901041666,0.4677327473958333,0.4228515625,0.1383056640625,0.08929443359375,0.0697021484375,0.12495930989583334,0.28395589192708337,0.16984049479166663,0.34842936197916663,0.21484375,0.354248046875
48,582,12,18,0.17051188151041666,0.2742513020833333,0.407470703125,0.06524658203125,0.09429931640625,0.07220458984375,0.13680013020833331,0.3033040364583333,0.009440104166666657,0.19803873697916666,0.27001953125,0.4144287109375
81,615,12,28,0.061319986979166664,0.5978597005208334,0.4261474609375,0.18505859375,0.07194010416666667,0.1729736328125,0.23982747395833337,0.48474121093750006,0.46459960937500006,0.6084798177083334,0.068115234375,0.4140625
75,609,14,10,0.198486328125,0.5109049479166666,0.576416015625,0.188232421875,0.184326171875,0.154296875,0.16837565104166663,0.5069986979166666,0.12809244791666663,0.49674479166666663,0.23388671875,0.54248046875
81,615,14,10,0.128173828125,0.5944010416666666,0.7628173828125,0.0216064453125,0.164794921875,0.15966796875,0.41312662760416663,0.7375895182291666,0.30143229166666663,0.6310221354166666,0.58154296875,0.90087890625
5,539,14,11,0.182861328125,0.4598795572916667,0.42144775390625,0.10791015625,0.056864420572916664,0.04803466796875,0.18172200520833334,0.28662109375,0.22015380859375003,0.33388264973958337,0.2655029296875,0.361572265625
28,562,14,11,0.2073974609375,0.4087320963541667,0.6190185546875,0.037841796875,0.18009440104166666,0.1585693359375,0.21232096354166669,0.5509847005208334,0.021240234375000028,0.38142903645833337,0.422607421875,0.73974609375
81,615,14,11,0.025828043619791668,0.5630289713541666,0.3067626953125,0.050048828125,0.096038818359375,0.2095947265625,0.18489583333333331,0.4905293782552083,0.441162109375,0.63323974609375,0.047119140625,0.46630859375
29,563,15,0,0.110107421875,0.4464111328125,0.3994140625,0.0255126953125,0.1065673828125,0.2274169921875,0.1827392578125,0.5167236328125,0.229736328125,0.44287109375,0.146484375,0.601318359375
114,648,15,5,0.13741048177083334,0.6435546875,0.4647216796875,0.0235595703125,0.21085611979166666,0.071044921875,0.11645507812499997,0.39835611979166663,0.2952880859375,0.7170003255208333,0.3701171875,0.51220703125
28,562,15,7,0.0565185546875,0.5763346354166666,0.7652587890625,0.1376953125,0.07352701822916667,0.0374755859375,0.40116373697916663,0.5121663411458333,0.44628906249999994,0.5933430989583333,0.590087890625,0.6650390625
29,563,15,12,0.026026407877604168,0.3516845703125,0.22509765625,0.041015625,0.08843485514322917,0.15576171875,0.11063639322916667,0.35483296712239587,0.23722330729166663,0.414093017578125,0.0283203125,0.33984375
43,577,16,13,0.16129557291666666,0.3211466471354167,0.586181640625,0.109130859375,0.056620279947916664,0.0830078125,0.12900797526041669,0.26863606770833337,0.10323079427083337,0.21647135416666669,0.39404296875,0.56005859375
81,615,16,13,0.052276611328125,0.3883463541666667,0.7093505859375,0.0,0.076629638671875,0.2335205078125,0.15482584635416669,0.4649759928385417,0.2594401041666667,0.4126993815104167,0.475830078125,0.94287109375
29,563,16,22,0.047688802083333336,0.375213623046875,0.8858642578125,0.0272216796875,0.09337361653645833,0.070556640625,0.277435302734375,0.4413655598958333,0.23415120442708337,0.4208984375,0.7880859375,0.92919921875
44,578,16,22,0.042338053385416664,0.5587666829427084,0.7723388671875,0.0576171875,0.07728068033854167,0.1055908203125,0.39555867513020837,0.57843017578125,0.43914794921875006,0.5937093098958334,0.609130859375,0.8203125
48,582,16,22,0.036356608072916664,0.5924835205078125,0.5692138671875,0.03753662109375,0.053126017252604164,0.14910888671875,0.4058380126953125,0.6080729166666666,0.5030008951822917,0.6092529296875,0.382568359375,0.6807861328125
60,594,16,22,0.171844482421875,0.4637807210286458,0.665283203125,0.0,0.1420440673828125,0.293212890625,0.17056783040364581,0.6058247884114583,0.14989217122395831,0.4339803059895833,0.3720703125,0.95849609375
64,598,16,22,0.019368489583333332,0.6388753255208334,0.74102783203125,0.099609375,0.13863118489583334,0.14019775390625,0.39906819661458337,0.6778971354166667,0.48087565104166663,0.7581380208333334,0.501220703125,0.7816162109375
81,615,16,22,0.014750162760416666,0.6178639729817709,0.745849609375,0.1746826171875,0.018102010091145832,0.0794677734375,0.36371358235677087,0.4612833658854167,0.5850118001302084,0.6212158203125001,0.49169921875,0.650634765625
87,621,16,22,0.007798512776692708,0.674859364827474,0.541259765625,0.0,0.014607747395833334,0.402099609375,0.272759755452474,0.6894671122233074,0.6524531046549479,0.6816685994466146,0.13916015625,0.943359375
95,629,16,22,0.024881998697916668,0.5575968424479166,0.65130615234375,0.110107421875,0.10509236653645833,0.13116455078125,0.31632486979166663,0.552581787109375,0.4276224772135417,0.6378072102864584,0.4100341796875,0.67236328125
102,636,16,22,0.011370340983072916,0.663604736328125,0.7977294921875,0.0596923828125,0.05175018310546875,0.1204833984375,0.483428955078125,0.6556625366210938,0.6004842122395834,0.7039845784505209,0.6175537109375,0.8585205078125
107,641,16,22,0.014862060546875,0.7656402587890625,0.6048583984375,0.14990234375,0.0271148681640625,0.1456298828125,0.4701080322265625,0.642852783203125,0.723663330078125,0.77789306640625,0.309326171875,0.6005859375
25,559,16,28,0.19710286458333334,0.50732421875,0.468505859375,0.118408203125,0.16617838541666666,0.2685546875,0.10522460937499997,0.5399576822916666,0.14404296874999997,0.47639973958333326,0.08154296875,0.61865234375
28,562,17,20,0.025716145833333332,0.5765177408854166,0.2685546875,0.0594482421875,0.08852132161458333,0.1680908203125,0.15431722005208331,0.41092936197916663,0.46228027343749994,0.6393229166666666,0.041015625,0.377197265625
81,615,17,20,0.007832845052083334,0.3616943359375,0.514892578125,0.0,0.10182698567708333,0.219482421875,0.1422119140625,0.4635213216145833,0.25203450520833337,0.4556884765625,0.29541015625,0.734375
43,577,17,30,0.2076416015625,0.3290201822916667,0.956146240234375,0.0188446044921875,0.0635986328125,0.0121307373046875,0.2980448404947917,0.3737742106119792,0.057779947916666685,0.18497721354166669,0.9251708984375,0.949432373046875
81,615,18,7,0.030324300130208332,0.5120137532552084,0.3785400390625,0.23681640625,0.044901529947916664,0.1307373046875,0.14446004231770837,0.32009887695312506,0.43678792317708337,0.5265909830729167,0.010986328125,0.2724609375
12,546,20,3,0.021006266276041668,0.3690185546875,0.308074951171875,0.1640625,0.133880615234375,0.104034423828125,0.100921630859375,0.338836669921875,0.21413167317708331,0.4818929036458333,0.03997802734375,0.248046875
54,588,20,3,0.17877197265625,0.3304951985677083,0.52203369140625,0.1171875,0.10792032877604167,0.10101318359375,0.11229451497395831,0.32122802734375,0.043802897135416644,0.2596435546875,0.3038330078125,0.505859375
28,562,21,6,0.008646647135416666,0.2639719645182292,0.16339111328125,0.10186767578125,0.024256388346354168,0.0472412109375,0.11486307779947919,0.18636067708333334,0.23106892903645834,0.2795817057291667,0.0142822265625,0.1087646484375
