feature,layer,responses,late_minus_onset,paired_dz,expected_direction,direction_supported
direct_prompt_mean,27,161,-0.02651023198358761,-0.7101955902462785,0,False
direct_prompt_mean,28,161,-0.02847258644814817,-0.630211060860286,0,False
direct_prompt_mean,29,161,-0.012097596751977198,-0.4091145818316014,0,False
direct_prompt_mean,30,161,-0.04558329108338919,-0.7681326646089864,0,False
direct_prompt_mean,31,161,-0.03541785034333697,-0.836961496634347,0,False
direct_prompt_std,0,161,0.002305934610574142,0.21482780597000778,0,False
direct_prompt_std,1,161,-0.0003324839639367524,-0.015534813624421651,0,False
direct_prompt_std,2,161,-0.0006114964066825298,-0.02747641967140238,0,False
direct_prompt_std,3,161,-0.004436679832313372,-0.13744307298107358,0,False
direct_prompt_std,4,161,0.0025319452889217354,0.13839378873708968,0,False
direct_prompt_std,5,161,-0.005603889500872689,-0.26972112848634694,0,False
direct_prompt_std,6,161,0.001244346455017232,0.06997449381453716,0,False
direct_prompt_std,7,161,0.0028042138918586397,0.17759499157503897,0,False
direct_prompt_std,8,161,0.00523439938237208,0.2689267215334498,0,False
direct_prompt_std,9,161,-0.0011775661144197357,-0.06406115990227321,0,False
direct_prompt_std,10,161,0.00030607272008931414,0.013767671703585562,0,False
direct_prompt_std,11,161,0.00040456523065981656,0.025630928427911967,0,False
direct_prompt_std,12,161,-0.012565645557012617,-0.5931072959314816,0,False
direct_prompt_std,13,161,0.013606984885583012,0.6483814923166903,0,False
direct_prompt_std,14,161,0.006973516589366131,0.32675836316738693,0,False
direct_prompt_std,15,161,6.38506427314711e-05,0.002738755207920247,0,False
direct_prompt_std,16,161,0.011887104152152257,0.5396467572211964,0,False
direct_prompt_std,17,161,-0.0002272570540445932,-0.008875106739212397,0,False
direct_prompt_std,18,161,0.0049049414648032336,0.11818687558567871,0,False
direct_prompt_std,19,161,0.006912889826742018,0.20518858899893133,0,False
direct_prompt_std,20,161,0.007251825484429828,0.2126718135180795,0,False
direct_prompt_std,21,161,0.0020439298071476242,0.0617910747757787,0,False
direct_prompt_std,22,161,0.0033794134299947607,0.10094956212396668,0,False
direct_prompt_std,23,161,0.019818838893997003,0.6284712152963052,0,False
direct_prompt_std,24,161,0.04461103501897421,1.0537422800393401,0,False
direct_prompt_std,25,161,0.002619443750529556,0.08535985063685247,0,False
direct_prompt_std,26,161,0.012669747660619131,0.3391499941362887,0,False
direct_prompt_std,27,161,0.026454728119862006,0.988838542345904,0,False
direct_prompt_std,28,161,0.015684863147528275,0.49554683758302737,0,False
direct_prompt_std,29,161,0.009993769737504285,0.35061343525875405,0,False
direct_prompt_std,30,161,0.018561004111485452,0.7250816776815407,0,False
direct_prompt_std,31,161,0.015853706446493636,0.8985027527785706,0,False
grounding_lower_mean,0,161,-0.007391832074763612,-0.3742179829568118,-1,True
grounding_lower_mean,1,161,-0.002887738047179228,-0.1099863653820198,-1,True
grounding_lower_mean,2,161,-0.0020347644823678532,-0.13552321044160073,-1,True
grounding_lower_mean,3,161,-0.0024225945058076277,-0.10075811297018726,-1,True
grounding_lower_mean,4,161,-0.0007378022122827376,-0.029442175074333863,-1,True
grounding_lower_mean,5,161,-0.0032821145857343022,-0.1205826360883453,-1,True
grounding_lower_mean,6,161,-0.00023203199694615714,-0.0067075023874431415,-1,True
grounding_lower_mean,7,161,0.007699188608560503,0.24255146727020319,-1,False
grounding_lower_mean,8,161,0.0160908687929189,0.38353293246556813,-1,False
grounding_lower_mean,9,161,0.013521867879429219,0.35459543770074964,-1,False
grounding_lower_mean,10,161,0.011047665747056096,0.27883298888200236,-1,False
grounding_lower_mean,11,161,0.010381666955000125,0.29716850417432006,-1,False
grounding_lower_mean,12,161,-9.019571061460127e-05,-0.002669103544082934,-1,True
grounding_lower_mean,13,161,0.020187157836760054,0.29164877739711703,-1,False
grounding_lower_mean,14,161,0.015074835430761302,0.24175984942304052,-1,False
grounding_lower_mean,15,161,0.009220374296911015,0.20659290061113816,-1,False
grounding_lower_mean,16,161,-0.006690461813292889,-0.15233966490239378,-1,True
grounding_lower_mean,17,161,-0.002759366672231544,-0.06297662974010501,-1,True
grounding_lower_mean,18,161,0.007925082067525164,0.1907733919765235,-1,False
grounding_lower_mean,19,161,-0.0036508855612381644,-0.11498277357869081,-1,True
grounding_lower_mean,20,161,0.0013421770208370612,0.030896171392869032,-1,False
grounding_lower_mean,21,161,0.010004352338565803,0.25971345251073313,-1,False
grounding_lower_mean,22,161,0.007023211591732428,0.14867809545645597,-1,False
grounding_lower_mean,23,161,0.0022525350499597394,0.07172338021933491,-1,False
grounding_lower_mean,24,161,-0.009534088350971293,-0.3586069082952565,-1,True
grounding_lower_mean,25,161,-0.0010496344625579644,-0.05969445278419022,-1,True
grounding_lower_mean,26,161,-0.0028049771830161905,-0.10444096524120304,-1,True
grounding_lower_mean,27,161,-0.007953495712754149,-0.31189452665396145,-1,True
grounding_lower_mean,28,161,0.00014550752521301648,0.004931606591420978,-1,False
grounding_lower_mean,29,161,-0.002232577489769977,-0.10650710004098296,-1,True
grounding_lower_mean,30,161,-0.006449373982707906,-0.17751718624842253,-1,True
grounding_lower_mean,31,161,-0.010314397930358508,-0.40805514434645823,-1,True
grounding_lower_std,0,161,0.002305934610574142,0.21482780597000778,0,False
grounding_lower_std,1,161,-0.00024870759952142375,-0.012718707919260627,0,False
grounding_lower_std,2,161,-0.005469884954809402,-0.448674856598093,0,False
grounding_lower_std,3,161,-0.004391442151358409,-0.231880534753772,0,False
grounding_lower_std,4,161,-0.004522770180465272,-0.3530032043885676,0,False
grounding_lower_std,5,161,-0.007805784666760368,-0.49909539822768206,0,False
grounding_lower_std,6,161,-0.005268873079963352,-0.3617203580377785,0,False
grounding_lower_std,7,161,-0.0011574642165847447,-0.08776846736447325,0,False
grounding_lower_std,8,161,-0.011774213371439751,-0.7647609914946446,0,False
grounding_lower_std,9,161,-0.012225982657870891,-0.7041692936896432,0,False
grounding_lower_std,10,161,-0.012865465250074494,-0.8483729583149467,0,False
grounding_lower_std,11,161,-0.004731616618470376,-0.3177192903432068,0,False
grounding_lower_std,12,161,-0.013840389501604234,-0.8215014757596512,0,False
grounding_lower_std,13,161,0.0009166971311806152,0.06812117312671705,0,False
grounding_lower_std,14,161,-0.007101036839603637,-0.45897126259310594,0,False
grounding_lower_std,15,161,-0.012177551385038388,-0.6177201177026584,0,False
grounding_lower_std,16,161,-0.007729620759531578,-0.47959565667417453,0,False
grounding_lower_std,17,161,-0.009354468735848895,-0.4598427422509859,0,False
grounding_lower_std,18,161,-0.005770430200218414,-0.19362996968094384,0,False
grounding_lower_std,19,161,-0.004310331220582405,-0.18412196963180355,0,False
grounding_lower_std,20,161,-0.004795475753012651,-0.19449916207367826,0,False
grounding_lower_std,21,161,-0.009048447730193226,-0.36524729948995543,0,False
grounding_lower_std,22,161,-0.014266837851046035,-0.5428448877795824,0,False
grounding_lower_std,23,161,-0.00956310595599761,-0.4765266874989169,0,False
