feature,layer,anomaly_auroc,anomaly_auprc,raw_auroc,raw_separability,rewired_anomaly_auroc,real_minus_rewired_auroc
response_source_effective_number,10,nan,nan,nan,nan,nan,nan
response_source_effective_number,11,nan,nan,nan,nan,nan,nan
response_source_effective_number,12,nan,nan,nan,nan,nan,nan
response_source_effective_number,13,nan,nan,nan,nan,nan,nan
response_source_effective_number,14,nan,nan,nan,nan,nan,nan
response_source_effective_number,15,nan,nan,nan,nan,nan,nan
response_source_effective_number,16,nan,nan,nan,nan,nan,nan
response_source_effective_number,17,nan,nan,nan,nan,nan,nan
response_source_effective_number,18,nan,nan,nan,nan,nan,nan
response_source_effective_number,19,nan,nan,nan,nan,nan,nan
response_source_effective_number,20,nan,nan,nan,nan,nan,nan
response_source_effective_number,21,nan,nan,nan,nan,nan,nan
response_source_effective_number,22,nan,nan,nan,nan,nan,nan
response_source_effective_number,23,nan,nan,nan,nan,nan,nan
response_source_effective_number,24,nan,nan,nan,nan,nan,nan
response_source_effective_number,25,nan,nan,nan,nan,nan,nan
response_source_effective_number,26,nan,nan,nan,nan,nan,nan
response_source_effective_number,27,nan,nan,nan,nan,nan,nan
response_source_effective_number,28,nan,nan,nan,nan,nan,nan
response_source_effective_number,29,nan,nan,nan,nan,nan,nan
response_source_effective_number,30,nan,nan,nan,nan,nan,nan
response_source_effective_number,31,nan,nan,nan,nan,nan,nan
response_source_top1_share,0,nan,nan,nan,nan,nan,nan
response_source_top1_share,1,nan,nan,nan,nan,nan,nan
response_source_top1_share,2,nan,nan,nan,nan,nan,nan
response_source_top1_share,3,nan,nan,nan,nan,nan,nan
response_source_top1_share,4,nan,nan,nan,nan,nan,nan
response_source_top1_share,5,nan,nan,nan,nan,nan,nan
response_source_top1_share,6,nan,nan,nan,nan,nan,nan
response_source_top1_share,7,nan,nan,nan,nan,nan,nan
response_source_top1_share,8,nan,nan,nan,nan,nan,nan
response_source_top1_share,9,nan,nan,nan,nan,nan,nan
response_source_top1_share,10,nan,nan,nan,nan,nan,nan
response_source_top1_share,11,nan,nan,nan,nan,nan,nan
response_source_top1_share,12,nan,nan,nan,nan,nan,nan
response_source_top1_share,13,nan,nan,nan,nan,nan,nan
response_source_top1_share,14,nan,nan,nan,nan,nan,nan
response_source_top1_share,15,nan,nan,nan,nan,nan,nan
response_source_top1_share,16,nan,nan,nan,nan,nan,nan
response_source_top1_share,17,nan,nan,nan,nan,nan,nan
response_source_top1_share,18,nan,nan,nan,nan,nan,nan
response_source_top1_share,19,nan,nan,nan,nan,nan,nan
response_source_top1_share,20,nan,nan,nan,nan,nan,nan
response_source_top1_share,21,nan,nan,nan,nan,nan,nan
response_source_top1_share,22,nan,nan,nan,nan,nan,nan
response_source_top1_share,23,nan,nan,nan,nan,nan,nan
response_source_top1_share,24,nan,nan,nan,nan,nan,nan
response_source_top1_share,25,nan,nan,nan,nan,nan,nan
response_source_top1_share,26,nan,nan,nan,nan,nan,nan
response_source_top1_share,27,nan,nan,nan,nan,nan,nan
response_source_top1_share,28,nan,nan,nan,nan,nan,nan
response_source_top1_share,29,nan,nan,nan,nan,nan,nan
response_source_top1_share,30,nan,nan,nan,nan,nan,nan
response_source_top1_share,31,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,0,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,1,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,2,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,3,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,4,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,5,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,6,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,7,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,8,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,9,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,10,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,11,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,12,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,13,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,14,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,15,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,16,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,17,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,18,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,19,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,20,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,21,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,22,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,23,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,24,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,25,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,26,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,27,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,28,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,29,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,30,nan,nan,nan,nan,nan,nan
recent_response_mass_fraction,31,nan,nan,nan,nan,nan,nan
response_mean_lag,0,nan,nan,nan,nan,nan,nan
response_mean_lag,1,nan,nan,nan,nan,nan,nan
response_mean_lag,2,nan,nan,nan,nan,nan,nan
response_mean_lag,3,nan,nan,nan,nan,nan,nan
response_mean_lag,4,nan,nan,nan,nan,nan,nan
response_mean_lag,5,nan,nan,nan,nan,nan,nan
response_mean_lag,6,nan,nan,nan,nan,nan,nan
response_mean_lag,7,nan,nan,nan,nan,nan,nan
response_mean_lag,8,nan,nan,nan,nan,nan,nan
response_mean_lag,9,nan,nan,nan,nan,nan,nan
response_mean_lag,10,nan,nan,nan,nan,nan,nan
response_mean_lag,11,nan,nan,nan,nan,nan,nan
response_mean_lag,12,nan,nan,nan,nan,nan,nan
response_mean_lag,13,nan,nan,nan,nan,nan,nan
response_mean_lag,14,nan,nan,nan,nan,nan,nan
response_mean_lag,15,nan,nan,nan,nan,nan,nan
response_mean_lag,16,nan,nan,nan,nan,nan,nan
response_mean_lag,17,nan,nan,nan,nan,nan,nan
response_mean_lag,18,nan,nan,nan,nan,nan,nan
response_mean_lag,19,nan,nan,nan,nan,nan,nan
response_mean_lag,20,nan,nan,nan,nan,nan,nan
response_mean_lag,21,nan,nan,nan,nan,nan,nan
response_mean_lag,22,nan,nan,nan,nan,nan,nan
response_mean_lag,23,nan,nan,nan,nan,nan,nan
response_mean_lag,24,nan,nan,nan,nan,nan,nan
response_mean_lag,25,nan,nan,nan,nan,nan,nan
response_mean_lag,26,nan,nan,nan,nan,nan,nan
response_mean_lag,27,nan,nan,nan,nan,nan,nan
response_mean_lag,28,nan,nan,nan,nan,nan,nan
response_mean_lag,29,nan,nan,nan,nan,nan,nan
response_mean_lag,30,nan,nan,nan,nan,nan,nan
response_mean_lag,31,nan,nan,nan,nan,nan,nan
response_anchor_turnover,0,nan,nan,nan,nan,nan,nan
response_anchor_turnover,1,nan,nan,nan,nan,nan,nan
response_anchor_turnover,2,nan,nan,nan,nan,nan,nan
response_anchor_turnover,3,nan,nan,nan,nan,nan,nan
response_anchor_turnover,4,nan,nan,nan,nan,nan,nan
response_anchor_turnover,5,nan,nan,nan,nan,nan,nan
response_anchor_turnover,6,nan,nan,nan,nan,nan,nan
response_anchor_turnover,7,nan,nan,nan,nan,nan,nan
response_anchor_turnover,8,nan,nan,nan,nan,nan,nan
response_anchor_turnover,9,nan,nan,nan,nan,nan,nan
response_anchor_turnover,10,nan,nan,nan,nan,nan,nan
response_anchor_turnover,11,nan,nan,nan,nan,nan,nan
response_anchor_turnover,12,nan,nan,nan,nan,nan,nan
response_anchor_turnover,13,nan,nan,nan,nan,nan,nan
response_anchor_turnover,14,nan,nan,nan,nan,nan,nan
response_anchor_turnover,15,nan,nan,nan,nan,nan,nan
response_anchor_turnover,16,nan,nan,nan,nan,nan,nan
response_anchor_turnover,17,nan,nan,nan,nan,nan,nan
response_anchor_turnover,18,nan,nan,nan,nan,nan,nan
response_anchor_turnover,19,nan,nan,nan,nan,nan,nan
response_anchor_turnover,20,nan,nan,nan,nan,nan,nan
response_anchor_turnover,21,nan,nan,nan,nan,nan,nan
response_anchor_turnover,22,nan,nan,nan,nan,nan,nan
response_anchor_turnover,23,nan,nan,nan,nan,nan,nan
response_anchor_turnover,24,nan,nan,nan,nan,nan,nan
response_anchor_turnover,25,nan,nan,nan,nan,nan,nan
response_anchor_turnover,26,nan,nan,nan,nan,nan,nan
response_anchor_turnover,27,nan,nan,nan,nan,nan,nan
response_anchor_turnover,28,nan,nan,nan,nan,nan,nan
response_anchor_turnover,29,nan,nan,nan,nan,nan,nan
response_anchor_turnover,30,nan,nan,nan,nan,nan,nan
response_anchor_turnover,31,nan,nan,nan,nan,nan,nan
layer_headset_transition,0,nan,nan,nan,nan,nan,nan
layer_headset_transition,1,nan,nan,nan,nan,nan,nan
layer_headset_transition,2,nan,nan,nan,nan,nan,nan
layer_headset_transition,3,nan,nan,nan,nan,nan,nan
layer_headset_transition,4,nan,nan,nan,nan,nan,nan
layer_headset_transition,5,nan,nan,nan,nan,nan,nan
layer_headset_transition,6,nan,nan,nan,nan,nan,nan
layer_headset_transition,7,nan,nan,nan,nan,nan,nan
layer_headset_transition,8,nan,nan,nan,nan,nan,nan
layer_headset_transition,9,nan,nan,nan,nan,nan,nan
layer_headset_transition,10,nan,nan,nan,nan,nan,nan
layer_headset_transition,11,nan,nan,nan,nan,nan,nan
layer_headset_transition,12,nan,nan,nan,nan,nan,nan
layer_headset_transition,13,nan,nan,nan,nan,nan,nan
layer_headset_transition,14,nan,nan,nan,nan,nan,nan
layer_headset_transition,15,nan,nan,nan,nan,nan,nan
layer_headset_transition,16,nan,nan,nan,nan,nan,nan
layer_headset_transition,17,nan,nan,nan,nan,nan,nan
layer_headset_transition,18,nan,nan,nan,nan,nan,nan
layer_headset_transition,19,nan,nan,nan,nan,nan,nan
layer_headset_transition,20,nan,nan,nan,nan,nan,nan
layer_headset_transition,21,nan,nan,nan,nan,nan,nan
layer_headset_transition,22,nan,nan,nan,nan,nan,nan
layer_headset_transition,23,nan,nan,nan,nan,nan,nan
layer_headset_transition,24,nan,nan,nan,nan,nan,nan
layer_headset_transition,25,nan,nan,nan,nan,nan,nan
layer_headset_transition,26,nan,nan,nan,nan,nan,nan
layer_headset_transition,27,nan,nan,nan,nan,nan,nan
layer_headset_transition,28,nan,nan,nan,nan,nan,nan
layer_headset_transition,29,nan,nan,nan,nan,nan,nan
layer_headset_transition,30,nan,nan,nan,nan,nan,nan
layer_headset_transition,31,nan,nan,nan,nan,nan,nan
temporal_headset_transition,0,nan,nan,nan,nan,nan,nan
temporal_headset_transition,1,nan,nan,nan,nan,nan,nan
temporal_headset_transition,2,nan,nan,nan,nan,nan,nan
temporal_headset_transition,3,nan,nan,nan,nan,nan,nan
temporal_headset_transition,4,nan,nan,nan,nan,nan,nan
temporal_headset_transition,5,nan,nan,nan,nan,nan,nan
temporal_headset_transition,6,nan,nan,nan,nan,nan,nan
temporal_headset_transition,7,nan,nan,nan,nan,nan,nan
temporal_headset_transition,8,nan,nan,nan,nan,nan,nan
temporal_headset_transition,9,nan,nan,nan,nan,nan,nan
temporal_headset_transition,10,nan,nan,nan,nan,nan,nan
temporal_headset_transition,11,nan,nan,nan,nan,nan,nan
temporal_headset_transition,12,nan,nan,nan,nan,nan,nan
temporal_headset_transition,13,nan,nan,nan,nan,nan,nan
temporal_headset_transition,14,nan,nan,nan,nan,nan,nan
temporal_headset_transition,15,nan,nan,nan,nan,nan,nan
temporal_headset_transition,16,nan,nan,nan,nan,nan,nan
temporal_headset_transition,17,nan,nan,nan,nan,nan,nan
temporal_headset_transition,18,nan,nan,nan,nan,nan,nan
temporal_headset_transition,19,nan,nan,nan,nan,nan,nan
temporal_headset_transition,20,nan,nan,nan,nan,nan,nan
temporal_headset_transition,21,nan,nan,nan,nan,nan,nan
temporal_headset_transition,22,nan,nan,nan,nan,nan,nan
temporal_headset_transition,23,nan,nan,nan,nan,nan,nan
temporal_headset_transition,24,nan,nan,nan,nan,nan,nan
temporal_headset_transition,25,nan,nan,nan,nan,nan,nan
temporal_headset_transition,26,nan,nan,nan,nan,nan,nan
temporal_headset_transition,27,nan,nan,nan,nan,nan,nan
temporal_headset_transition,28,nan,nan,nan,nan,nan,nan
temporal_headset_transition,29,nan,nan,nan,nan,nan,nan
temporal_headset_transition,30,nan,nan,nan,nan,nan,nan
temporal_headset_transition,31,nan,nan,nan,nan,nan,nan
self_mass_mean,0,nan,nan,nan,nan,nan,nan
self_mass_mean,1,nan,nan,nan,nan,nan,nan
self_mass_mean,2,nan,nan,nan,nan,nan,nan
self_mass_mean,3,nan,nan,nan,nan,nan,nan
self_mass_mean,4,nan,nan,nan,nan,nan,nan
self_mass_mean,5,nan,nan,nan,nan,nan,nan
self_mass_mean,6,nan,nan,nan,nan,nan,nan
self_mass_mean,7,nan,nan,nan,nan,nan,nan
self_mass_mean,8,nan,nan,nan,nan,nan,nan
self_mass_mean,9,nan,nan,nan,nan,nan,nan
self_mass_mean,10,nan,nan,nan,nan,nan,nan
self_mass_mean,11,nan,nan,nan,nan,nan,nan
self_mass_mean,12,nan,nan,nan,nan,nan,nan
self_mass_mean,13,nan,nan,nan,nan,nan,nan
self_mass_mean,14,nan,nan,nan,nan,nan,nan
self_mass_mean,15,nan,nan,nan,nan,nan,nan
self_mass_mean,16,nan,nan,nan,nan,nan,nan
self_mass_mean,17,nan,nan,nan,nan,nan,nan
self_mass_mean,18,nan,nan,nan,nan,nan,nan
self_mass_mean,19,nan,nan,nan,nan,nan,nan
self_mass_mean,20,nan,nan,nan,nan,nan,nan
self_mass_mean,21,nan,nan,nan,nan,nan,nan
self_mass_mean,22,nan,nan,nan,nan,nan,nan
self_mass_mean,23,nan,nan,nan,nan,nan,nan
self_mass_mean,24,nan,nan,nan,nan,nan,nan
self_mass_mean,25,nan,nan,nan,nan,nan,nan
self_mass_mean,26,nan,nan,nan,nan,nan,nan
self_mass_mean,27,nan,nan,nan,nan,nan,nan
self_mass_mean,28,nan,nan,nan,nan,nan,nan
self_mass_mean,29,nan,nan,nan,nan,nan,nan
self_mass_mean,30,nan,nan,nan,nan,nan,nan
self_mass_mean,31,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,0,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,1,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,2,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,3,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,4,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,5,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,6,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,7,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,8,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,9,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,10,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,11,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,12,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,13,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,14,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,15,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,16,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,17,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,18,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,19,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,20,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,21,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,22,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,23,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,24,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,25,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,26,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,27,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,28,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,29,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,30,nan,nan,nan,nan,nan,nan
unresolved_mass_mean,31,nan,nan,nan,nan,nan,nan
known_mass_mean,0,nan,nan,nan,nan,nan,nan
known_mass_mean,1,nan,nan,nan,nan,nan,nan
known_mass_mean,2,nan,nan,nan,nan,nan,nan
known_mass_mean,3,nan,nan,nan,nan,nan,nan
known_mass_mean,4,nan,nan,nan,nan,nan,nan
known_mass_mean,5,nan,nan,nan,nan,nan,nan
known_mass_mean,6,nan,nan,nan,nan,nan,nan
known_mass_mean,7,nan,nan,nan,nan,nan,nan
known_mass_mean,8,nan,nan,nan,nan,nan,nan
known_mass_mean,9,nan,nan,nan,nan,nan,nan
known_mass_mean,10,nan,nan,nan,nan,nan,nan
known_mass_mean,11,nan,nan,nan,nan,nan,nan
known_mass_mean,12,nan,nan,nan,nan,nan,nan
known_mass_mean,13,nan,nan,nan,nan,nan,nan
known_mass_mean,14,nan,nan,nan,nan,nan,nan
known_mass_mean,15,nan,nan,nan,nan,nan,nan
known_mass_mean,16,nan,nan,nan,nan,nan,nan
known_mass_mean,17,nan,nan,nan,nan,nan,nan
known_mass_mean,18,nan,nan,nan,nan,nan,nan
known_mass_mean,19,nan,nan,nan,nan,nan,nan
known_mass_mean,20,nan,nan,nan,nan,nan,nan
known_mass_mean,21,nan,nan,nan,nan,nan,nan
known_mass_mean,22,nan,nan,nan,nan,nan,nan
known_mass_mean,23,nan,nan,nan,nan,nan,nan
known_mass_mean,24,nan,nan,nan,nan,nan,nan
known_mass_mean,25,nan,nan,nan,nan,nan,nan
known_mass_mean,26,nan,nan,nan,nan,nan,nan
known_mass_mean,27,nan,nan,nan,nan,nan,nan
known_mass_mean,28,nan,nan,nan,nan,nan,nan
known_mass_mean,29,nan,nan,nan,nan,nan,nan
known_mass_mean,30,nan,nan,nan,nan,nan,nan
known_mass_mean,31,nan,nan,nan,nan,nan,nan
