feature,layer,responses,standardized_onset_minus_pre,paired_dz,expected_direction,direction_supported
known_head_route_effective_rank,8,3,-0.6565946737925211,-0.6085167647796524,1,False
known_head_route_effective_rank,9,3,0.026002655426661175,0.0664574395152016,1,True
known_head_route_effective_rank,10,3,-0.5302377541859945,-0.7664107298982138,1,False
known_head_route_effective_rank,11,3,0.2599939207235972,0.41845982540227644,1,True
known_head_route_effective_rank,12,3,0.13221119344234467,0.5366567251761911,1,True
known_head_route_effective_rank,13,3,-0.31087762117385864,-0.7553333221434498,1,False
known_head_route_effective_rank,14,3,-0.19105062882105509,-0.29844785016060665,1,False
known_head_route_effective_rank,15,3,-0.398924320936203,-0.9601963315601257,1,False
known_head_route_effective_rank,16,3,-0.7133738994598389,-4.01784908439746,1,False
known_head_route_effective_rank,17,3,0.19412854313850403,0.37378810552612796,1,True
known_head_route_effective_rank,18,3,0.061023602883021034,0.11967442729953702,1,True
known_head_route_effective_rank,19,3,0.04987247784932455,0.15453893735345636,1,True
known_head_route_effective_rank,20,3,-0.2654234667619069,-0.4639305415213536,1,False
known_head_route_effective_rank,21,3,-0.40764055649439496,-0.7280933711500875,1,False
known_head_route_effective_rank,22,3,0.2932824194431305,0.5966005307073141,1,True
known_head_route_effective_rank,23,3,-0.4885617295900981,-1.1758099676079776,1,False
known_head_route_effective_rank,24,3,0.18713066975275675,0.38459526554903006,1,True
known_head_route_effective_rank,25,3,-0.14077921211719513,-0.38296594237492426,1,False
known_head_route_effective_rank,26,3,0.523163358370463,0.7169522018005501,1,True
known_head_route_effective_rank,27,3,0.2678973575433095,0.555321936350811,1,True
known_head_route_effective_rank,28,3,0.14818522334098816,0.5744647391759112,1,True
known_head_route_effective_rank,29,3,-0.0743491252263387,-0.2805061223584114,1,False
known_head_route_effective_rank,30,3,0.5842637022336324,1.8893624111608103,1,True
known_head_route_effective_rank,31,3,-0.1693202555179596,-1.6843554381982866,1,False
known_head_local_intrinsic_dimension,0,3,-0.2684431200226148,-0.5323876688987057,1,False
known_head_local_intrinsic_dimension,1,3,-0.4224010904630025,-0.5100690503039148,1,False
known_head_local_intrinsic_dimension,2,3,-0.930300255616506,-0.4997999209232187,1,False
known_head_local_intrinsic_dimension,3,3,1.2724442929029465,0.44025149043412426,1,True
known_head_local_intrinsic_dimension,4,3,0.17733889818191528,0.14752768914159362,1,True
known_head_local_intrinsic_dimension,5,3,-0.2278075615564982,-0.3222921115490143,1,False
known_head_local_intrinsic_dimension,6,3,-0.314845750729243,-0.5954288029047531,1,False
known_head_local_intrinsic_dimension,7,3,-0.2589869350194931,-0.7152725440230286,1,False
known_head_local_intrinsic_dimension,8,3,0.007335762182871501,0.005868177641016184,1,True
known_head_local_intrinsic_dimension,9,3,-0.03428522249062856,-0.050057362196706104,1,False
known_head_local_intrinsic_dimension,10,3,-0.03984262545903524,-0.13107236228592428,1,False
known_head_local_intrinsic_dimension,11,3,0.29958481589953107,0.2976792189956391,1,True
known_head_local_intrinsic_dimension,12,3,0.03509650627772013,0.02594335137726755,1,True
known_head_local_intrinsic_dimension,13,3,-0.16777863601843515,-0.5825031496220254,1,False
known_head_local_intrinsic_dimension,14,3,0.3602638393640518,0.41876431427396843,1,True
known_head_local_intrinsic_dimension,15,3,-0.38510481516520184,-0.42693750008826764,1,False
known_head_local_intrinsic_dimension,16,3,-0.46577905615170795,-1.5567266186335855,1,False
known_head_local_intrinsic_dimension,17,3,-0.23919264475504556,-0.26253870319976924,1,False
known_head_local_intrinsic_dimension,18,3,-0.6625732779502869,-3.743132667051732,1,False
known_head_local_intrinsic_dimension,19,3,-0.7456503013769785,-0.7228470687034698,1,False
known_head_local_intrinsic_dimension,20,3,0.09569552540779114,0.12825572979957706,1,True
known_head_local_intrinsic_dimension,21,3,-3.3764555255572,-0.5018250133812342,1,False
known_head_local_intrinsic_dimension,22,3,0.40308356285095215,0.5943151729604422,1,True
known_head_local_intrinsic_dimension,23,3,0.2436491052309672,0.2604562070693592,1,True
known_head_local_intrinsic_dimension,24,3,-3.5823652744293213,-0.6516675896645181,1,False
known_head_local_intrinsic_dimension,25,3,0.10732848693927129,0.4577305068367342,1,True
known_head_local_intrinsic_dimension,26,3,0.46675174434979755,0.474116276709837,1,True
known_head_local_intrinsic_dimension,27,3,0.32184239228566486,0.5159775102604848,1,True
known_head_local_intrinsic_dimension,28,3,-0.3224834203720093,-0.29619592740348827,1,False
known_head_local_intrinsic_dimension,29,3,-1.4589241743087769,-0.9872160274515828,1,False
known_head_local_intrinsic_dimension,30,3,-0.3355118657151858,-1.6489940777853935,1,False
known_head_local_intrinsic_dimension,31,3,-0.18282739321390787,-0.2230096182930727,1,False
full_ph_mean_death,0,3,-0.35258108377456665,-1.0039566883483,0,
full_ph_mean_death,1,3,0.21386600534121195,0.48434280435582944,0,
full_ph_mean_death,2,3,0.23200106620788574,0.9514012489254181,0,
full_ph_mean_death,3,3,-0.3488052288691203,-1.0923716991643957,0,
full_ph_mean_death,4,3,-0.15389482180277506,-0.32395658085769,0,
full_ph_mean_death,5,3,0.14640966057777405,0.2933715187840858,0,
full_ph_mean_death,6,3,-0.07114447156588237,-0.19174891436233094,0,
full_ph_mean_death,7,3,-0.0380969246228536,-0.07342803254358278,0,
full_ph_mean_death,8,3,0.21701385577519736,0.5221525390760549,0,
full_ph_mean_death,9,3,0.4475082457065582,0.5805856853005752,0,
full_ph_mean_death,10,3,-0.13594807932774225,-0.6669869023340244,0,
full_ph_mean_death,11,3,0.5759513676166534,1.2877365599490667,0,
full_ph_mean_death,12,3,-0.5413169264793396,-1.3485155780732978,0,
full_ph_mean_death,13,3,-0.3450796802838643,-3.594209046390929,0,
full_ph_mean_death,14,3,-0.36817342042922974,-0.7072032778833433,0,
full_ph_mean_death,15,3,-0.2975487510363261,-0.9291088236709887,0,
full_ph_mean_death,16,3,-0.6059373418490092,-1.7476069476707723,0,
full_ph_mean_death,17,3,-0.3001432418823242,-0.29277197523434617,0,
full_ph_mean_death,18,3,-0.26877716183662415,-0.4956532647896957,0,
full_ph_mean_death,19,3,-0.22572718063990274,-0.32232774660433566,0,
full_ph_mean_death,20,3,-0.4087076584498088,-2.0710388903749637,0,
full_ph_mean_death,21,3,-0.6382021307945251,-1.3996064877714705,0,
full_ph_mean_death,22,3,-0.07693158090114594,-0.21264694686622185,0,
full_ph_mean_death,23,3,-0.22246473034222922,-0.4529948567321527,0,
full_ph_mean_death,24,3,-0.17469592889149985,-0.281888704687117,0,
full_ph_mean_death,25,3,-0.31985868513584137,-1.454689618843048,0,
full_ph_mean_death,26,3,-0.07492984334627788,-0.0795663308541618,0,
