representation,task,causal_position_bucket,layer,pseudocount,fit_rows_seen,validation_rows_seen,fit_rows,validation_rows,components,dirichlet_converged,dirichlet_iterations,dirichlet_concentration,dirichlet_average_log_likelihood,logistic_normal_average_log_likelihood,dirichlet_minus_logistic_normal_nats,dirichlet_train_aic_per_row,logistic_normal_train_aic_per_row,mean_l1_error,covariance_relative_frobenius_error,positive_offdiagonal_covariance_fraction,positive_offdiagonal_covariance_mass_ratio,moment_concentration_coefficient_of_variation,nll_pit_ks_statistic,nll_pit_ks_pvalue,nll_tail_probability_below_001_fraction,nll_tail_probability_below_005_fraction
provenance,Data2txt,1,23,0.001,1152,576,1024,576,6,True,13,29.756244205385606,16.843427086318236,21.807813875109773,-4.964386788791543,-32.80836075055564,-42.73009410914735,0.05181083707475792,0.593744833859581,0.26666666666666666,0.08477770559810163,2.2360676316918893,0.22620985243055558,2.2087030120904708e-26,0.015625,0.043402777777777776
provenance,Data2txt,1,24,1e-06,1152,576,1024,576,6,True,14,17.662184621809175,29.727141448001184,35.10508506073019,-5.377943612729003,-58.062749787268174,-68.56315604507299,0.04186961512496272,0.5154527478294434,0.2,0.09878361446974011,2.235813227573231,0.3074273003472222,7.890745202457475e-49,0.015625,0.022569444444444444
provenance,Data2txt,1,24,0.0001,1152,576,1024,576,6,True,12,22.069481383834155,20.767942738365274,26.006618880398605,-5.238676142033336,-40.82599728505689,-51.102211379179096,0.04537339978424135,0.5734330770602359,0.2,0.09878361446974014,2.2360653669405894,0.251220703125,1.6060256472015695e-32,0.019097222222222224,0.03819444444444445
provenance,Data2txt,1,24,0.001,1152,576,1024,576,6,True,12,28.31669527321032,16.632654698839247,21.58141027668133,-4.948755577842077,-32.86718781942436,-42.640099838083685,0.04805371967166638,0.6415136926016528,0.2,0.09878361446974014,2.236067658683473,0.19151475694444442,5.615552447280521e-19,0.022569444444444444,0.04861111111111111
provenance,Data2txt,1,25,1e-06,1152,576,1024,576,6,True,13,14.54824763869807,29.719068088904276,35.115406890183536,-5.396338801279267,-58.12196942300233,-69.02485541573895,0.060831301439413246,0.6970540408663453,0.2,0.09957786240786293,2.2357890494765416,0.343505859375,3.417025035496913e-61,0.012152777777777778,0.043402777777777776
provenance,Data2txt,1,25,0.0001,1152,576,1024,576,6,True,15,18.267405548006952,20.746724184845693,25.91906577328745,-5.17234158844176,-40.74279661688456,-51.264683140923154,0.05429921859294361,0.6810047866269272,0.2,0.09957786240786294,2.23606512511823,0.2813856336805556,7.800397786933893e-41,0.03298611111111111,0.059027777777777776
provenance,Data2txt,1,25,0.001,1152,576,1024,576,6,True,12,23.620229042335268,16.587863771156954,21.43919110376443,-4.851327332607474,-32.587479996577315,-42.56932848842203,0.051983455433778095,0.7019725784898176,0.2,0.09957786240786295,2.236067634516863,0.270751953125,8.663389274935942e-38,0.04513888888888889,0.0798611111111111
provenance,Data2txt,1,26,1e-06,1152,576,1024,576,6,True,14,9.693305889628805,26.542103877988886,31.93021960723427,-5.388115729245377,-51.72884802444651,-62.557760107418375,0.08649823781626059,0.6315746621503007,0.4,0.129073049915606,2.2358061873255575,0.2507866753472222,2.0800115700014218e-32,0.006944444444444444,0.034722222222222224
provenance,Data2txt,1,26,0.0001,1152,576,1024,576,6,True,14,11.871919667973865,18.50606365337164,23.817360844727748,-5.311297191356106,-36.22066845969472,-46.96468265908899,0.08655410556368102,0.6627626972027721,0.4,0.12907304991560598,2.2360652946701522,0.2223849826388889,1.6725848675273922e-25,0.034722222222222224,0.06076388888888889
provenance,Data2txt,1,26,0.001,1152,576,1024,576,6,True,13,14.798455066890861,14.689036877481227,19.79655403743182,-5.107517159950594,-28.865856205394767,-39.210868802457966,0.08334272696019841,0.7012420727655716,0.4,0.129073049915606,2.236067649768676,0.21044921875,7.355154478616486e-23,0.043402777777777776,0.08854166666666667
provenance,Data2txt,1,27,1e-06,1152,576,1024,576,6,True,14,15.71066493946998,27.75304088206907,32.95394868913393,-5.2009078070648656,-54.059103966201775,-64.33401773337155,0.04923206797884103,0.5112118674529995,0.4,0.1320202987780433,2.2357850947162423,0.30129665798611116,7.054195348589098e-47,0.017361111111111112,0.024305555555555556
provenance,Data2txt,1,27,0.0001,1152,576,1024,576,6,True,14,19.591519054746943,19.518057609141177,24.674303234191875,-5.156245625050699,-38.273939881606324,-48.49288610194093,0.044936133621325605,0.5734000640132698,0.4,0.13202029877804328,2.236065083100765,0.24899631076388884,6.014293093936717e-32,0.024305555555555556,0.07118055555555555
provenance,Data2txt,1,27,0.001,1152,576,1024,576,6,True,13,24.99535321750958,15.741979903751542,20.665292133778895,-4.9233122300273555,-31.015780282917426,-40.791348305009265,0.04280049628883262,0.6410687855878926,0.4,0.13202029877804322,2.2360676280581657,0.230712890625,1.9447265123053502e-27,0.04861111111111111,0.10069444444444445
provenance,Data2txt,1,28,1e-06,1152,576,1024,576,6,True,13,7.994823451424812,21.808991929527238,26.673170826306663,-4.864178896779425,-41.30292075346466,-50.87430686670157,0.10136539630479824,0.42552913097694633,0.26666666666666666,0.12086757985696676,2.2358650819056676,0.2251519097222222,3.880645566152856e-26,0.0,0.001736111111111111
provenance,Data2txt,1,28,0.0001,1152,576,1024,576,6,True,14,9.570795843702788,15.65667980923296,20.48049871381057,-4.823818904577609,-29.88212898364401,-39.44835638246478,0.088662449594345,0.47735135736010337,0.26666666666666666,0.12086757985696676,2.2360659225892503,0.19577365451388884,8.110518865921465e-20,0.001736111111111111,0.024305555555555556
provenance,Data2txt,1,28,0.001,1152,576,1024,576,6,True,13,11.362550050282186,12.758690638244193,17.37709564015641,-4.618405001912218,-24.47862297166814,-33.68119592599865,0.09011062146823912,0.5340706450041942,0.26666666666666666,0.12086757985696676,2.2360677483043188,0.18880208333333337,1.882329380184149e-18,0.020833333333333332,0.03993055555555555
provenance,Data2txt,1,29,1e-06,1152,576,1024,576,6,True,13,8.616668180896628,26.12790622321466,31.394160774712297,-5.266254551497642,-50.562357989824534,-61.08216134636694,0.07995364862004217,0.5588914918622712,0.4,0.10566715587779653,2.235915579897293,0.2658420138888889,2.002456059108931e-36,0.005208333333333333,0.015625
provenance,Data2txt,1,29,0.0001,1152,576,1024,576,6,True,12,10.476309417463192,18.086456930729028,23.33285197693214,-5.2463950462031175,-35.289756573220785,-45.83091125211402,0.08174037994349378,0.6126148391209882,0.4,0.10566715587779656,2.236066435144859,0.24715169270833331,1.7808240506302663e-31,0.013888888888888888,0.03993055555555555
provenance,Data2txt,1,29,0.001,1152,576,1024,576,6,True,13,12.804209056102174,14.3502773752598,19.366609655584384,-5.016332280324586,-28.134674920216835,-38.27374013834242,0.08095502711707551,0.6632697627769335,0.4,0.10566715587779651,2.23606780645516,0.2009548611111111,7.259968409540455e-21,0.03819444444444445,0.08680555555555555
provenance,Data2txt,1,30,1e-06,1152,576,1024,576,6,True,14,6.730908611330649,22.13593126671236,26.82144065230055,-4.685509385588183,-41.97736224826707,-51.26976104037276,0.11676104687852322,0.5622797495663785,0.26666666666666666,0.10057665232808563,2.2358378071164857,0.1682400173611111,1.0138062302315193e-14,0.0,0.0
provenance,Data2txt,1,30,0.0001,1152,576,1024,576,6,True,14,8.185931998399967,15.49043288456394,20.116340350294845,-4.625907465730907,-29.594068912831688,-38.85088423341318,0.11563989887475185,0.567806046311125,0.26666666666666666,0.1005766523280856,2.2360656498252744,0.14002821180555558,2.5757215400076965e-10,0.001736111111111111,0.019097222222222224
provenance,Data2txt,1,30,0.001,1152,576,1024,576,6,True,13,9.875106459802737,12.375829761671529,16.823065015841806,-4.447235254170281,-23.79766458908163,-32.729013294204776,0.11295728657535803,0.5962518477569742,0.26666666666666666,0.10057665232808564,2.236067721062377,0.166015625,2.416450763715387e-14,0.026041666666666668,0.04861111111111111
provenance,Data2txt,1,31,1e-06,1152,576,1024,576,6,True,13,3.2663513115201557,20.628745014502265,25.185431593753368,-4.556686579251103,-39.03613873325663,-47.85519351961859,0.33110511558474565,0.6510259327783359,0.26666666666666666,0.06320681011112855,2.2359185259315533,0.28759765625,1.133703581467717e-42,0.0,0.0
provenance,Data2txt,1,31,0.0001,1152,576,1024,576,6,True,13,4.472505645612526,14.189218835770145,18.783162682022613,-4.593943846252468,-27.128703283915144,-36.13335541790706,0.29408774852306685,0.645203101411779,0.26666666666666666,0.06320681011112855,2.2360664719957937,0.2353515625,1.509955885607333e-28,0.012152777777777778,0.012152777777777778
provenance,Data2txt,1,31,0.001,1152,576,1024,576,6,True,13,5.739314058153804,11.211834648872737,15.710783332570308,-4.498948683697575,-21.629000917269863,-30.46645137376556,0.27626141990969616,0.6802420489412839,0.26666666666666666,0.06320681011112857,2.236067816936414,0.22032335069444442,4.906931253392878e-25,0.03125,0.03125
provenance,Data2txt,2,0,1e-06,2304,1152,1024,1024,6,True,12,3.044653792479928,27.34594107850779,32.47189598394516,-5.125954905437366,-53.645449679961814,-63.73111759957751,0.2138074743663977,0.43817135509732286,0.06666666666666667,0.05197315137876021,1.4141937183468918,0.349609375,2.21293028736643e-112,0.0,0.0
provenance,Data2txt,2,0,0.0001,2304,1152,1024,1024,6,True,13,4.010848055329505,17.48592568213717,22.592985178336452,-5.107059496199279,-34.374177006467306,-44.44565347307763,0.2191623989748439,0.40721867818636004,0.06666666666666667,0.05197315137876021,1.4142133632325962,0.312255859375,3.315275352466299e-89,0.0,0.0
provenance,Data2txt,2,0,0.001,2304,1152,1024,1024,6,True,12,5.081458000886238,12.826254879151264,17.802799865960992,-4.976544986809731,-25.28148939030835,-35.1042566417556,0.22714832313740763,0.4533709532998255,0.06666666666666667,0.05197315137876023,1.414213541818568,0.280029296875,1.653115832508943e-71,0.0048828125,0.03125
provenance,Data2txt,2,1,1e-06,2304,1152,1024,1024,6,True,9,8.874950310955686,15.500919742113178,18.62058968080689,-3.1196699386937126,-31.207028066258296,-37.52417390638509,0.07976140794582197,0.4119825740175347,0.4,0.15011678275424092,0.7884485338020746,0.24169921875,3.8504573773664197e-53,0.0712890625,0.20703125
provenance,Data2txt,2,1,0.0001,2304,1152,1024,1024,6,True,9,11.056588479625479,12.841337710622266,16.147599190169576,-3.3062614795473104,-25.60943850801768,-32.2902858523366,0.07439531422076753,0.4925143632248972,0.4,0.15011678275424087,0.7915306848492839,0.180419921875,1.2280093749211633e-29,0.048828125,0.134765625
provenance,Data2txt,2,1,0.001,2304,1152,1024,1024,6,True,9,13.540406154901893,11.544278656807155,14.99847157021091,-3.454192913403756,-22.942025915936277,-29.910469165088024,0.0709842582077802,0.5651533384410412,0.4,0.15011678275424087,0.8183100305935617,0.1318359375,5.581561311001108e-16,0.056640625,0.1171875
provenance,Data2txt,2,2,1e-06,2304,1152,1024,1024,6,True,13,17.444291564691678,27.196518946818166,31.706602394721088,-4.510083447902922,-54.8008416729469,-64.05165780937492,0.04383706194467104,0.6126004451822874,0.4666666666666667,0.05475799107638996,1.8384265772393278,0.304443359375,1.0079994852620841e-84,0.0595703125,0.1640625
provenance,Data2txt,2,2,0.0001,2304,1152,1024,1024,6,True,12,22.641212652404583,20.320275872312834,25.17467915299946,-4.854403280686624,-40.74174507359081,-50.629009303320075,0.04769450737211146,0.7037700718618807,0.4666666666666667,0.05475799107638991,1.9502834863753407,0.2421875,2.341663274555589e-53,0.037109375,0.0947265625
provenance,Data2txt,2,2,0.001,2304,1152,1024,1024,6,True,11,30.10437566427859,16.764755261965938,21.84141737464968,-5.07666211268374,-33.53941473711982,-43.833987286773336,0.05038188079998838,0.7729431695882606,0.4666666666666667,0.054757991076389935,2.1467137215156535,0.21435546875,8.939720837253643e-42,0.0517578125,0.103515625
provenance,Data2txt,2,3,1e-06,2304,1152,1024,1024,6,True,14,12.948249995407917,24.28960446707989,28.59750838708071,-4.307903920000818,-49.7176616710364,-58.562087329201546,0.06800710999073767,0.49657332694275574,0.4666666666666667,0.03231532480743076,2.222839964662621,0.156005859375,3.1242310184931773e-22,0.0078125,0.025390625
provenance,Data2txt,2,3,0.0001,2304,1152,1024,1024,6,True,14,16.00732687118793,18.233710801385612,22.955714870687977,-4.722004069302367,-37.04000983169657,-46.65057731937496,0.07022337820875812,0.5869172359995367,0.4666666666666667,0.03231532480743075,2.2351837485884873,0.13671875,3.713398577358273e-17,0.01171875,0.0244140625
provenance,Data2txt,2,3,0.001,2304,1152,1024,1024,6,True,12,20.22002286724971,14.975048238121914,19.578752598102156,-4.603704359980242,-30.285115228376917,-39.599540929608466,0.07212014856658995,0.6655448011203691,0.4666666666666667,0.03231532480743073,2.2359534514254635,0.14794921875,4.983543568853217e-20,0.0185546875,0.0478515625
provenance,Data2txt,2,4,1e-06,2304,1152,1024,1024,6,True,15,10.78315869463233,23.10742004529317,27.52901735557591,-4.421597310282735,-47.58414140699256,-56.63765568827322,0.07402783592407837,0.3490747565340625,0.26666666666666666,0.04312386601354137,2.2358163447172603,0.133544921875,2.1865179824177331e-16,0.0,0.001953125
provenance,Data2txt,2,4,0.0001,2304,1152,1024,1024,6,True,14,13.339783684190605,16.751362085771465,21.223872867292066,-4.472510781520603,-34.23076396649806,-43.340053120943125,0.0735674192157104,0.44669291067442546,0.26666666666666666,0.043123866013541415,2.2360648855723353,0.1337890625,1.9106253235767902e-16,0.001953125,0.01171875
provenance,Data2txt,2,4,0.001,2304,1152,1024,1024,6,True,12,16.6308061827496,13.75392171134655,18.05280663380588,-4.298884922459329,-27.932954382768685,-36.651388288843634,0.07351542067130833,0.540704045885276,0.26666666666666666,0.043123866013541394,2.2360676353565214,0.13330078125,2.5016237178931824e-16,0.0048828125,0.029296875
provenance,Data2txt,2,5,1e-06,2304,1152,1024,1024,6,True,14,10.027513852976615,23.791622024585475,28.466060217156297,-4.67443819257082,-48.37586133232707,-57.85782902933603,0.08015139437259186,0.47764481155390076,0.26666666666666666,0.04487800156045062,2.2357817402309674,0.1416015625,2.2351137467981045e-18,0.0,0.00390625
provenance,Data2txt,2,5,0.0001,2304,1152,1024,1024,6,True,15,12.429046042475447,16.97152138532248,21.690727252637185,-4.719205867314708,-34.39906018729179,-43.93446931251292,0.08507711010681884,0.5753404312506969,0.26666666666666666,0.04487800156045063,2.2360650687123806,0.118896484375,4.529183788613884e-13,0.00390625,0.0166015625
provenance,Data2txt,2,5,0.001,2304,1152,1024,1024,6,True,12,15.499101899063517,13.800010344009074,18.442356016416923,-4.642345672407848,-27.904284958684904,-37.23889345414286,0.08869601257648484,0.6542627710464649,0.26666666666666666,0.04487800156045062,2.23606765856854,0.13037109375,1.2341914702227571e-15,0.017578125,0.052734375
provenance,Data2txt,2,6,1e-06,2304,1152,1024,1024,6,True,13,8.3735796483859,19.886522727030396,24.167159925278995,-4.2806371982486,-40.16705774345084,-49.01652088806881,0.09935591720026182,0.3781138954132391,0.2,0.08968603829661283,2.235854144797303,0.207763671875,3.0092267670236424e-39,0.0,0.001953125
provenance,Data2txt,2,6,0.0001,2304,1152,1024,1024,6,True,14,10.437168972807182,14.430982765029091,18.705229963477628,-4.27424719844854,-29.037856242167262,-37.84910626091023,0.09057644485140767,0.3938985951766859,0.2,0.0896860382966128,2.2360658279354224,0.133056640625,2.8614247968598543e-16,0.0029296875,0.0146484375
provenance,Data2txt,2,6,0.001,2304,1152,1024,1024,6,True,13,12.885022937569824,11.953239914184806,16.07719585661551,-4.123955942430705,-23.98527137443987,-32.4435342634728,0.09196632069976246,0.46096976552335794,0.2,0.08968603829661283,2.236067752389958,0.132568359375,3.7409106105612795e-16,0.009765625,0.03515625
provenance,Data2txt,2,7,1e-06,2304,1152,1024,1024,6,True,15,9.265602065151718,19.50518168851466,23.88666470416978,-4.381483015655123,-39.388097779164546,-48.16957655198763,0.10462887578929554,0.3980511405807232,0.2,0.08371959913242334,2.2358434909242635,0.239501953125,3.562618361406231e-52,0.0,0.0009765625
provenance,Data2txt,2,7,0.0001,2304,1152,1024,1024,6,True,14,11.419473929009087,14.197036214978366,18.622784533466728,-4.425748318488363,-28.68672542111633,-37.5584887331803,0.09942492208600577,0.4232022369820973,0.2,0.0837195991324234,2.2360657211907644,0.1533203125,1.746809109844139e-21,0.0009765625,0.0146484375
provenance,Data2txt,2,7,0.001,2304,1152,1024,1024,6,True,13,13.869873292888416,11.780567581067938,16.045257531731377,-4.26468995066344,-23.814977970754253,-32.34870420642804,0.09552059591160167,0.48358766425792205,0.2,0.08371959913242338,2.2360677415414436,0.130859375,9.482894020763937e-16,0.0146484375,0.0439453125
provenance,Data2txt,2,8,1e-06,2304,1152,1024,1024,6,True,14,8.81852842717458,21.79342830526305,26.32737341157224,-4.533945106309192,-43.97102842620771,-52.941293207272736,0.0996755075445662,0.28135455990239633,0.2,0.11202910030248349,2.2359119824696836,0.178466796875,5.275376202646125e-29,0.0,0.00390625
provenance,Data2txt,2,8,0.0001,2304,1152,1024,1024,6,True,14,10.821702301135815,15.285168522658442,19.919545496039664,-4.63437697338122,-30.89042126383677,-40.03403576972167,0.09811435242043091,0.3355157862785053,0.2,0.11202910030248349,2.236066410053402,0.152099609375,3.781296472558513e-21,0.00390625,0.0361328125
provenance,Data2txt,2,8,0.001,2304,1152,1024,1024,6,True,14,13.258256728532105,12.308629326107596,16.847263525871867,-4.538634199764272,-24.955082534428954,-33.869338567247624,0.09668469975686794,0.42429253744362755,0.2,0.11202910030248354,2.236067813958436,0.12109375,1.5255375407237243e-13,0.0224609375,0.0830078125
provenance,Data2txt,2,9,1e-06,2304,1152,1024,1024,6,True,12,7.897502176707333,20.868011979800258,25.181348753812134,-4.313336774011876,-42.32044061598546,-51.09587077471335,0.09889197579224086,0.3362543101639699,0.2,0.12804282605405934,2.235935513003588,0.144287109375,4.565350972435508e-19,0.0,0.0078125
provenance,Data2txt,2,9,0.0001,2304,1152,1024,1024,6,True,13,9.672949583896653,14.939284101812497,19.335497817799464,-4.396213715986967,-30.261601014952106,-39.19710850993411,0.09810890782777633,0.37213515836092065,0.2,0.12804282605405934,2.2360666470699035,0.116455078125,1.4820529019797564e-12,0.01953125,0.060546875
provenance,Data2txt,2,9,0.001,2304,1152,1024,1024,6,True,12,11.766223449074491,12.174742712636476,16.52562874452611,-4.350886031889633,-24.63537351677552,-33.45610003380645,0.09807311189030186,0.4445683639583678,0.2,0.12804282605405934,2.236067839207427,0.130859375,9.482894020763937e-16,0.04296875,0.07421875
provenance,Data2txt,2,10,1e-06,2304,1152,1024,1024,6,True,14,8.824923972608179,21.834698095018293,26.294146916920383,-4.459448821902088,-44.61171008903931,-53.631715745810766,0.06790429547965376,0.2908254280611896,0.2,0.11480070680798728,2.2359245749480774,0.1787109375,4.400576729923819e-29,0.0,0.005859375
provenance,Data2txt,2,10,0.0001,2304,1152,1024,1024,6,True,13,10.920610280035818,15.331837518487806,19.863294858463046,-4.5314573399752405,-31.278263730421664,-40.42287337599614,0.06763619635798782,0.3589513993570077,0.2,0.11480070680798726,2.236066537358217,0.1298828125,1.6046869285554237e-15,0.0107421875,0.0458984375
provenance,Data2txt,2,10,0.001,2304,1152,1024,1024,6,True,14,13.539447430789746,12.376361483283816,16.810965963178724,-4.4346044798949045,-25.235268529035395,-34.16324312988007,0.06761095971104898,0.4526540822627094,0.2,0.1148007068079873,2.2360678279439052,0.108642578125,5.569986085312172e-11,0.0244140625,0.08984375
provenance,Data2txt,2,11,1e-06,2304,1152,1024,1024,6,True,15,9.359024539708628,19.25603665040958,23.641758241951873,-4.3857215915422945,-39.078101373611474,-47.687239545314725,0.13051128611432078,0.38455025226397227,0.2,0.09108881793086533,2.235893471164986,0.2236328125,1.799185579231154e-45,0.0,0.0068359375
provenance,Data2txt,2,11,0.0001,2304,1152,1024,1024,6,True,14,11.394200522250056,14.01278399069559,18.46723111392837,-4.4544471232327805,-28.68513740610741,-37.50210718984624,0.1268481312186019,0.46006200823446614,0.2,0.09108881793086532,2.2360662245679066,0.132080078125,4.885827320051343e-16,0.013671875,0.03125
provenance,Data2txt,2,11,0.001,2304,1152,1024,1024,6,True,13,13.647932267142187,11.577641185825446,15.964400621544575,-4.386759435719129,-23.871633662593073,-32.60126505672608,0.1248463123315693,0.5305796805737034,0.2,0.09108881793086532,2.2360677950899768,0.125,2.097112125854559e-14,0.0234375,0.064453125
provenance,Data2txt,2,12,1e-06,2304,1152,1024,1024,6,True,12,8.828461173801077,15.784236890543184,19.81520354764727,-4.030966657104085,-32.2154038355599,-40.57003863254347,0.07992135165352775,0.4768182775884015,0.06666666666666667,0.08212488093404594,2.235920825843561,0.405029296875,2.85481558913256e-152,0.0,0.0
provenance,Data2txt,2,12,0.0001,2304,1152,1024,1024,6,True,14,10.236272458062903,11.615764577293348,15.615337887489158,-3.99957331019581,-23.751900809818174,-32.022660064490445,0.07955093629971921,0.5014762436334859,0.06666666666666667,0.08212488093404595,2.236066501930172,0.290283203125,6.511816894176926e-77,0.0078125,0.021484375
provenance,Data2txt,2,12,0.001,2304,1152,1024,1024,6,True,13,11.593582608410541,9.702945165909926,13.538388753930326,-3.835443588020401,-19.874794351323555,-27.79806579686914,0.08469698390953694,0.5297637250532625,0.06666666666666667,0.08212488093404592,2.2360678263043527,0.19482421875,1.588334195804092e-34,0.033203125,0.0517578125
provenance,Data2txt,2,13,1e-06,2304,1152,1024,1024,6,True,13,12.43753067439969,21.54981896363079,26.115634342736698,-4.565815379105905,-42.396738362564236,-51.178375230565536,0.06268047485493031,0.26478066468449485,0.2,0.08964094858037738,2.2359065458676763,0.170166015625,2.156539516854391e-26,0.0029296875,0.0205078125
provenance,Data2txt,2,13,0.0001,2304,1152,1024,1024,6,True,13,15.435481269613593,15.531634855660958,20.269903648375376,-4.738268792714422,-30.93113913344165,-40.10761769964441,0.060550643523706205,0.3688347298478739,0.2,0.08964094858037744,2.2360663553340814,0.12109375,1.5255375407237243e-13,0.0341796875,0.0673828125
provenance,Data2txt,2,13,0.001,2304,1152,1024,1024,6,True,14,18.94694092739389,12.792126504225065,17.49904575628051,-4.706919252055448,-25.75899464681683,-34.874629232215234,0.05921935884016197,0.467122122088402,0.2,0.08964094858037742,2.2360678081680385,0.14794921875,4.983543568853217e-20,0.05859375,0.0888671875
provenance,Data2txt,2,14,1e-06,2304,1152,1024,1024,6,True,14,7.683768734054966,19.734020856744106,24.01887673124121,-4.284855874497104,-40.173167786998576,-48.78217482162658,0.10588943807843068,0.5707156683608878,0.2,0.15164705173987494,2.235945234448984,0.16845703125,7.171005278868756e-26,0.0,0.00390625
provenance,Data2txt,2,14,0.0001,2304,1152,1024,1024,6,True,14,9.366856449157751,14.044358860053485,18.436850860046782,-4.392491999993297,-28.40295977311514,-37.16926053983226,0.09310691783193022,0.5113810915091906,0.2,0.1516470517398749,2.2360667460309815,0.133544921875,2.1865179824177331e-16,0.0283203125,0.064453125
provenance,Data2txt,2,14,0.001,2304,1152,1024,1024,6,True,12,11.29708956136783,11.433894220680944,15.761913783082157,-4.328019562401213,-23.058216154942272,-31.64671219086904,0.09204438904307465,0.5148151376537005,0.2,0.15164705173987486,2.236067850700914,0.1533203125,1.746809109844139e-21,0.0576171875,0.0908203125
provenance,Data2txt,2,15,1e-06,2304,1152,1024,1024,6,True,14,5.749071570481362,20.049840295917846,24.878931145099575,-4.829090849181728,-39.68992922456674,-49.1326042577207,0.10380473182137116,0.49125417965481805,0.2,0.1480985423597008,2.235986763726866,0.16357421875,2.073806233267369e-24,0.0,0.0009765625
provenance,Data2txt,2,15,0.0001,2304,1152,1024,1024,6,True,13,6.954378774209243,13.892293096911033,18.74511482382742,-4.852821726916392,-27.718593710849248,-37.284458645749964,0.09079593780256201,0.51595634233678,0.2,0.14809854235970085,2.2360671628227773,0.126220703125,1.113336853091984e-14,0.0068359375,0.044921875
provenance,Data2txt,2,15,0.001,2304,1152,1024,1024,6,True,12,8.323928619986352,11.033195123887435,15.755936803920822,-4.722741680033387,-22.188364758579404,-31.519779456148974,0.08872458868581366,0.5585766444214542,0.2,0.14809854235970088,2.2360678937262195,0.122802734375,6.45346337731856e-14,0.0400390625,0.080078125
provenance,Data2txt,2,16,1e-06,2304,1152,1024,1024,6,True,14,6.05073278524984,20.326631365443234,25.027740704739557,-4.701109339296323,-40.504970091605635,-49.81717896304961,0.11571938791556487,0.59503783075434,0.2,0.11491847358713451,2.235961485503141,0.150390625,1.1030630226492864e-20,0.0,0.0009765625
provenance,Data2txt,2,16,0.0001,2304,1152,1024,1024,6,True,13,7.414800409457671,14.21343775724699,18.926452431909723,-4.713014674662737,-28.353005089217056,-37.702637979063795,0.1031959508210376,0.5664483674925129,0.2,0.1149184735871343,2.2360669088304355,0.125,2.097112125854559e-14,0.001953125,0.0126953125
provenance,Data2txt,2,16,0.001,2304,1152,1024,1024,6,True,12,9.043047127403813,11.38171384765992,15.950002909303509,-4.568289061643588,-22.737134951937303,-31.813254875500117,0.0943447787063523,0.5799488430847821,0.2,0.11491847358713445,2.2360678672334724,0.10498046875,2.793504529908204e-10,0.0126953125,0.0771484375
provenance,Data2txt,2,17,1e-06,2304,1152,1024,1024,6,True,15,9.15179187992434,21.71997162956425,26.551049732915082,-4.831078103350831,-44.58086402214879,-54.27805778975899,0.0843112426927996,0.5254252069512814,0.2,0.11822992053989544,2.2359314723987813,0.15478515625,6.857399885017456e-22,0.0068359375,0.01953125
provenance,Data2txt,2,17,0.0001,2304,1152,1024,1024,6,True,14,11.239498617124944,15.358287992499559,20.270906922460867,-4.91261892996131,-31.645101609469705,-41.51565075994792,0.06850217875403186,0.5407527097377668,0.2,0.11822992053989544,2.2360666058465797,0.12353515625,4.44675391343378e-14,0.0263671875,0.0634765625
provenance,Data2txt,2,17,0.001,2304,1152,1024,1024,6,True,13,13.787771801026413,12.428740352135266,17.201915916860933,-4.773175564725668,-25.69863238390619,-35.27496775157263,0.05780354420585972,0.5827364976032089,0.2,0.11822992053989537,2.2360678343385403,0.117919921875,7.298834567866022e-13,0.041015625,0.09375
provenance,Data2txt,2,18,1e-06,2304,1152,1024,1024,6,True,14,11.363519525139376,25.42874494446491,30.62505111054368,-5.196306166078774,-53.09641946501376,-63.60781401793892,0.05431607948295114,0.45460137383671717,0.2,0.09737999636514859,2.2359295455679296,0.201171875,8.386567270583948e-37,0.009765625,0.0322265625
provenance,Data2txt,2,18,0.0001,2304,1152,1024,1024,6,True,13,14.064118163676866,17.822267119740758,23.10143576502969,-5.279168645288933,-36.93133258216689,-47.557734253599115,0.05989588408219354,0.5350757842585764,0.2,0.0973799963651486,2.236066583494512,0.16796875,1.0085105003586541e-25,0.0283203125,0.0673828125
provenance,Data2txt,2,18,0.001,2304,1152,1024,1024,6,True,12,17.685271424470706,14.272250814818115,19.446472187020454,-5.1742213722023385,-29.443397674285972,-39.802123384668796,0.06517780272135913,0.6140136855352084,0.2,0.0973799963651486,2.2360678292677854,0.162353515625,4.7335902564590826e-24,0.0498046875,0.09375
provenance,Data2txt,2,19,1e-06,2304,1152,1024,1024,6,True,15,13.178546382608202,27.775865306201336,33.417526392175844,-5.641661085974504,-56.46469193652307,-67.86979229487284,0.05455842329912808,0.5224280458713433,0.4,0.1375072478850029,2.235911459716234,0.3046875,7.33242943797846e-85,0.0244140625,0.064453125
provenance,Data2txt,2,19,0.0001,2304,1152,1024,1024,6,True,13,16.235322648711968,19.140032728116495,24.783285847886674,-5.643253119770177,-38.82412690824841,-50.19869565764655,0.048632255573504805,0.5935854043103815,0.4,0.13750724788500296,2.2360663968712475,0.2822265625,1.196234636637064e-72,0.0517578125,0.09375
provenance,Data2txt,2,19,0.001,2304,1152,1024,1024,6,True,13,20.390802892176044,15.174504210856984,20.61290504508958,-5.438400834232595,-30.74226327283187,-41.6478225858564,0.049965563164581436,0.6614854699669808,0.4,0.1375072478850029,2.23606780532339,0.255126953125,3.0042250845066587e-59,0.0615234375,0.1162109375
