representation,task,causal_position_bucket,layer,pseudocount,fit_rows_seen,validation_rows_seen,fit_rows,validation_rows,components,dirichlet_converged,dirichlet_iterations,dirichlet_concentration,dirichlet_average_log_likelihood,logistic_normal_average_log_likelihood,dirichlet_minus_logistic_normal_nats,dirichlet_train_aic_per_row,logistic_normal_train_aic_per_row,mean_l1_error,covariance_relative_frobenius_error,positive_offdiagonal_covariance_fraction,positive_offdiagonal_covariance_mass_ratio,moment_concentration_coefficient_of_variation,nll_pit_ks_statistic,nll_pit_ks_pvalue,nll_tail_probability_below_001_fraction,nll_tail_probability_below_005_fraction
provenance,Data2txt,2,16,1e-06,2304,1152,128,128,6,True,13,5.914820008731106,19.299522432281172,23.86575110843671,-4.566228676155542,-37.49275293716466,-46.36370192428429,0.15055126572767652,0.552743076440705,0.2,0.09387634291121498,2.235951266857988,0.2890625,5.776341456120769e-10,0.0,0.0
provenance,Data2txt,2,16,0.0001,2304,1152,128,128,6,True,14,7.231458986295993,13.744625465862248,18.280050479971177,-4.535425014108927,-26.615656451311526,-35.46885255005121,0.13630950937735614,0.5210088841061485,0.2,0.09387634291121502,2.2360668062986573,0.109375,0.0866920605943059,0.0,0.0078125
provenance,Data2txt,2,16,0.001,2304,1152,128,128,6,True,14,8.728396211815511,11.168166151586579,15.51970383649078,-4.3515376849042,-21.57801809000347,-30.108260355838432,0.12686876306990583,0.5344810698158956,0.2,0.09387634291121505,2.2360678566716814,0.10546875,0.1078240411546818,0.0078125,0.0546875
provenance,Data2txt,2,17,1e-06,2304,1152,128,128,6,True,14,8.93784551994655,21.674438680123785,26.24778956244646,-4.5733508823226785,-45.10983792056195,-54.77255447758532,0.07521438823799684,0.3752329924547485,0.2,0.11596419978285766,2.2359008638165663,0.1640625,0.00176897694134448,0.0,0.0078125
provenance,Data2txt,2,17,0.0001,2304,1152,128,128,6,True,15,10.969961940683334,15.563998432207148,20.241998827968878,-4.678000395761726,-31.858397718499162,-41.64687355411178,0.06588302739316484,0.40479407127392675,0.2,0.11596419978285767,2.236066296122826,0.140625,0.011365189018294308,0.015625,0.0625
provenance,Data2txt,2,17,0.001,2304,1152,128,128,6,True,13,13.447096049117565,12.738464159420888,17.303818302229395,-4.565354142808507,-25.766599746480278,-35.232838103400226,0.06356973412780469,0.47094573251266597,0.2,0.11596419978285767,2.236067800056925,0.10546875,0.1078240411546818,0.0390625,0.0625
provenance,Data2txt,2,18,1e-06,2304,1152,128,128,6,True,13,11.632630022966714,26.118365604762488,31.571113157437175,-5.452747552674685,-53.50280784576203,-63.736739008507314,0.1326738639727963,0.5609504134792374,0.26666666666666666,0.11204301519142706,2.235956503389818,0.23046875,1.847888979619762e-06,0.0234375,0.0234375
provenance,Data2txt,2,18,0.0001,2304,1152,128,128,6,True,13,14.34067682538127,18.088343530235576,23.57689356680271,-5.488550036567135,-37.06737758360054,-47.3924335453608,0.12662046006817804,0.6105010864694481,0.26666666666666666,0.11204301519142697,2.2360668553909915,0.22265625,4.6910366522335245e-06,0.03125,0.09375
provenance,Data2txt,2,18,0.001,2304,1152,128,128,6,True,12,17.959810823463307,14.284973100049083,19.632921324245125,-5.347948224196044,-29.47003916035166,-39.543122031222524,0.12148290599616836,0.6666380549391575,0.26666666666666666,0.11204301519142701,2.23606785856423,0.1875,0.00020575038655746867,0.03125,0.09375
provenance,Data2txt,2,19,1e-06,2304,1152,128,128,6,True,14,12.943014384640703,28.548473726125152,34.16052573242525,-5.612052006300095,-55.44444953867922,-66.72833096295345,0.0739165821766265,0.43914993447771017,0.4,0.12524557677036788,2.2359123968505625,0.296875,1.6997263144796861e-10,0.0,0.046875
provenance,Data2txt,2,19,0.0001,2304,1152,128,128,6,True,14,15.940131578693109,19.677626254302005,25.26850475054384,-5.590878496241835,-38.23572375516103,-49.58799679842143,0.06783008696498893,0.5254868581932842,0.4,0.12524557677036785,2.236066402680106,0.328125,8.924716016110725e-13,0.046875,0.078125
provenance,Data2txt,2,19,0.001,2304,1152,128,128,6,True,13,20.015187447462658,15.610570814821415,20.97143053096719,-5.360859716145775,-30.33875643782506,-41.35204686475479,0.0627481315338615,0.607553807147439,0.4,0.12524557677036788,2.2360678026256853,0.26171875,3.1743788057539135e-08,0.0625,0.0859375
provenance,Data2txt,2,20,1e-06,2304,1152,128,128,6,True,15,11.427510573387414,26.723667653689187,32.08580255779424,-5.362134904105046,-54.705044618500324,-65.35601672506925,0.053252447888621615,0.4762866545120818,0.26666666666666666,0.08876644475145902,2.2358833612055595,0.24609375,2.592123269824214e-07,0.0,0.0234375
provenance,Data2txt,2,20,0.0001,2304,1152,128,128,6,True,15,14.020741591990296,18.2122011430968,23.537440436559308,-5.3252392934625075,-37.466833411735394,-48.0747330989696,0.06226490899255256,0.5503437551410743,0.26666666666666666,0.08876644475145906,2.2360661107778705,0.2421875,4.289574463648891e-07,0.0390625,0.09375
provenance,Data2txt,2,20,0.001,2304,1152,128,128,6,True,12,17.51369865676559,14.297022683100465,19.378535930047242,-5.081513246946775,-29.56169621053855,-39.68192848116239,0.0689286479205643,0.6225149220509733,0.26666666666666666,0.088766444751459,2.236067772056528,0.1953125,9.40842686753401e-05,0.078125,0.171875
provenance,Data2txt,2,21,1e-06,2304,1152,128,128,6,True,14,8.241976750947451,25.56345537978663,30.710891049587953,-5.1474356698013235,-51.113489881584854,-61.067197228675525,0.07787941438561059,0.6167588951695169,0.2,0.140179304725837,2.235935516794689,0.2890625,5.776341456120769e-10,0.0,0.078125
provenance,Data2txt,2,21,0.0001,2304,1152,128,128,6,True,14,10.141945995431765,17.58607578494168,22.705847799605614,-5.119772014663935,-35.1919802055297,-45.06968976134334,0.06938280123952703,0.6245603046693413,0.2,0.14017930472583706,2.2360666435836785,0.28125,1.895287375668482e-09,0.0546875,0.0859375
provenance,Data2txt,2,21,0.001,2304,1152,128,128,6,True,12,12.751678495996327,13.795217634960505,18.747448519366742,-4.952230884406238,-27.673833038255438,-37.1840443168516,0.06454411193917173,0.657681453778885,0.2,0.14017930472583698,2.236067835619382,0.22265625,4.6910366522335245e-06,0.078125,0.1015625
provenance,Data2txt,2,22,1e-06,2304,1152,128,128,6,True,14,11.577361478120748,27.47649805609241,32.76551194823669,-5.289013892144288,-53.415653413583996,-63.75509088069407,0.09609259529596162,0.4087797066940015,0.26666666666666666,0.1029166093284686,2.2358556444354645,0.3203125,3.4992283936701867e-12,0.0,0.0078125
provenance,Data2txt,2,22,0.0001,2304,1152,128,128,6,True,14,14.203824393169102,18.95675671089022,24.126979766173985,-5.170223055283764,-37.084005039730584,-47.403964362966825,0.08946110499439097,0.4181009068811867,0.26666666666666666,0.10291660932846862,2.2360658327315908,0.2421875,4.289574463648891e-07,0.0078125,0.046875
provenance,Data2txt,2,22,0.001,2304,1152,128,128,6,True,12,17.712050163737945,15.053297183791088,19.944419184462628,-4.891122000671543,-29.486998927312182,-39.4604216322101,0.0839778059384862,0.48077876070361164,0.26666666666666666,0.10291660932846856,2.2360677434806737,0.3125,1.3232765413914088e-11,0.03125,0.109375
provenance,Data2txt,2,23,1e-06,2304,1152,128,128,6,True,13,18.498198107250417,28.32021851008906,33.55406042455794,-5.233841914468879,-54.84518588968825,-64.62569391780647,0.04479376718296359,0.600531548955561,0.2,0.0960233853970873,2.235769663219777,0.265625,1.838083532653948e-08,0.015625,0.0234375
provenance,Data2txt,2,23,0.0001,2304,1152,128,128,6,True,14,23.394433272860386,19.8238822836882,25.026316554408766,-5.202434270720562,-39.14854375186099,-48.91707532470848,0.046490962006067206,0.6615718449916842,0.2,0.09602338539708727,2.236064964588217,0.21484375,1.1517275704865574e-05,0.03125,0.0390625
provenance,Data2txt,2,23,0.001,2304,1152,128,128,6,True,13,30.240543823818346,15.941369509998864,20.9507620606382,-5.009392550639339,-32.00167950610781,-41.38138307762597,0.04768056336548079,0.7214473326980871,0.2,0.0960233853970871,2.236067649184647,0.1875,0.00020575038655746867,0.03125,0.046875
provenance,Data2txt,2,24,1e-06,2304,1152,128,128,6,True,15,21.59494345109354,28.164843566189937,33.9282494097784,-5.763405843588465,-59.59403510721929,-69.87956537940792,0.07658572689617181,0.7594701593912294,0.2,0.09264882713296851,2.2358987844663942,0.3203125,3.4992283936701867e-12,0.0390625,0.078125
provenance,Data2txt,2,24,0.0001,2304,1152,128,128,6,True,15,27.30556041373907,19.454440254203195,25.166196073734568,-5.711755819531376,-41.878602997206556,-51.892615898622026,0.07853453686121756,0.7990326442566875,0.2,0.09264882713296838,2.236066263129714,0.21484375,1.1517275704865574e-05,0.0703125,0.109375
provenance,Data2txt,2,24,0.001,2304,1152,128,128,6,True,12,35.661863179520736,15.30628838922145,20.84578186833668,-5.5394934791152295,-33.793286631620795,-43.26518532572727,0.07972797057472,0.8358820103389139,0.2,0.09264882713296847,2.236067785535099,0.15234375,0.004649248065287104,0.0625,0.140625
provenance,Data2txt,2,25,1e-06,2304,1152,128,128,6,True,13,10.527798571401913,29.282949586698066,34.505417912765665,-5.222468326067598,-59.066528439653965,-70.06917737631248,0.08484244820189456,0.48526800698240086,0.26666666666666666,0.11406649620204405,2.235746117708692,0.328125,8.924716016110725e-13,0.0078125,0.0078125
provenance,Data2txt,2,25,0.0001,2304,1152,128,128,6,True,14,13.082535361366375,20.27348886704581,25.24507090658936,-4.971582039543549,-40.44521278362741,-50.98843076907877,0.07797693879508212,0.3955236669595888,0.26666666666666666,0.11406649620204398,2.2360646819467385,0.28515625,1.0509063100940924e-09,0.0078125,0.0234375
provenance,Data2txt,2,25,0.001,2304,1152,128,128,6,True,12,16.76734858876742,16.113091027482902,20.744663604730608,-4.631572577247705,-31.585646617673895,-41.58853319206935,0.07218728012767932,0.4232741760932191,0.26666666666666666,0.11406649620204415,2.236067577565396,0.25390625,9.227219252368915e-08,0.0078125,0.0234375
provenance,Data2txt,2,26,1e-06,2304,1152,128,128,6,True,14,11.015523511085487,26.353022604900183,31.90715569995436,-5.554133095054176,-53.78242389471266,-64.6047547417744,0.09175659685744038,0.6847906138286408,0.4,0.13772328750550333,2.2358061337979818,0.23046875,1.847888979619762e-06,0.0,0.0234375
provenance,Data2txt,2,26,0.0001,2304,1152,128,128,6,True,14,13.450323475939017,18.26280983739712,23.783768801598455,-5.520958964201336,-37.35139360861591,-48.14449556560187,0.09246869691244941,0.7120159464273341,0.4,0.13772328750550347,2.236065309530996,0.234375,1.1452873919607316e-06,0.0234375,0.125
provenance,Data2txt,2,26,0.001,2304,1152,128,128,6,True,13,16.849419545958316,14.444360578700083,19.747745513979464,-5.3033849352793805,-29.585490771159023,-39.955553844519116,0.08956417010804513,0.7454720866663969,0.4,0.13772328750550347,2.2360676654170053,0.25,1.553142566968138e-07,0.1171875,0.1484375
provenance,Data2txt,2,27,1e-06,2304,1152,128,128,6,True,14,13.143556147706894,27.30100421454483,32.634838963339625,-5.333834748794798,-56.10729915673767,-66.97079949209545,0.0517671208806407,0.6015850334949185,0.4,0.12847972801422392,2.2358815913868346,0.2734375,6.005467433544062e-09,0.0390625,0.0625
provenance,Data2txt,2,27,0.0001,2304,1152,128,128,6,True,14,16.204829199952805,18.939082758005277,24.21103176536094,-5.271949007355667,-38.73456993871532,-49.490235409909836,0.04578519117538298,0.649524928889516,0.4,0.12847972801422394,2.236066086017759,0.21484375,1.1517275704865574e-05,0.0625,0.0703125
provenance,Data2txt,2,27,0.001,2304,1152,128,128,6,True,13,20.47862434381959,15.067879754027775,20.104170525924726,-5.036290771896951,-30.70431817829382,-40.943501682042275,0.04592462977822263,0.7016906903740999,0.4,0.1284797280142239,2.236067763083652,0.19921875,6.28426475199267e-05,0.0703125,0.0859375
provenance,Data2txt,2,28,1e-06,2304,1152,128,128,6,True,14,7.633075713487485,20.302760769353426,25.08366549169888,-4.780904722345451,-42.295383646412525,-51.771713207836164,0.09962313964462294,0.6430460651091632,0.4,0.15080830025774278,2.23588313822045,0.140625,0.011365189018294308,0.015625,0.015625
provenance,Data2txt,2,28,0.0001,2304,1152,128,128,6,True,14,9.230397026807788,14.547876443932768,19.42699407042234,-4.8791176264895695,-30.107311487719873,-39.688046873956495,0.09506057910853605,0.6756716909596138,0.4,0.1508083002577428,2.2360661147478558,0.109375,0.0866920605943059,0.015625,0.0390625
provenance,Data2txt,2,28,0.001,2304,1152,128,128,6,True,12,11.076230888039003,11.826159531735234,16.610863701979735,-4.784704170244499,-24.44454522663426,-33.63797805894031,0.093836318531908,0.7094187022178526,0.4,0.1508083002577428,2.2360677781583327,0.1953125,9.40842686753401e-05,0.0546875,0.125
provenance,Data2txt,2,29,1e-06,2304,1152,128,128,6,True,15,11.449937634722211,28.539602608918464,34.396911957470884,-5.85730934855242,-53.27339713152651,-63.27076484440078,0.048208258391774256,0.7224813467522232,0.4,0.1499651049993572,2.2359263771901445,0.3984375,7.613526402484427e-19,0.015625,0.0703125
provenance,Data2txt,2,29,0.0001,2304,1152,128,128,6,True,13,14.031777060833603,19.176698167337968,24.9995096671277,-5.822811499789729,-36.95993248472684,-46.93830759385887,0.04984126184037597,0.7632697581023028,0.4,0.14996510499935725,2.236066546584036,0.38671875,9.694174955308428e-18,0.0703125,0.1015625
provenance,Data2txt,2,29,0.001,2304,1152,128,128,6,True,13,17.443838075462637,14.838886895885214,20.39792997753054,-5.559043081645328,-29.469691587413614,-38.952357621558434,0.051599427636560724,0.7987164840337753,0.4,0.14996510499935706,2.2360678207747835,0.3671875,5.542534149978852e-16,0.1015625,0.1328125
provenance,Data2txt,2,30,1e-06,2304,1152,128,128,6,True,14,6.461602203487372,20.733243720099175,25.43446630270732,-4.701222582608146,-44.37556671250278,-53.993035834920136,0.19036747492654404,0.6856292806231479,0.26666666666666666,0.1316278206251053,2.2358670173156163,0.19140625,0.00013970433630997956,0.0,0.0
provenance,Data2txt,2,30,0.0001,2304,1152,128,128,6,True,14,7.740818317125541,14.634810933863642,19.386740321371413,-4.751929387507767,-30.67057223334279,-40.404548644155945,0.17933574574580533,0.6547569290301143,0.26666666666666666,0.13162782062510525,2.236065954160332,0.140625,0.011365189018294308,0.0,0.046875
provenance,Data2txt,2,30,0.001,2304,1152,128,128,6,True,13,9.30781855893408,11.794685067396237,16.388819623366576,-4.59413455597034,-24.263451648602945,-33.73286445434491,0.17485504438878072,0.6548180148715333,0.26666666666666666,0.1316278206251053,2.236067762695416,0.1484375,0.006313488560237168,0.046875,0.078125
provenance,Data2txt,2,31,1e-06,2304,1152,128,128,6,True,13,3.626253803629446,19.40815066276127,23.61670924008872,-4.208558577327453,-38.792176522525125,-47.22665297065741,0.2934758755449412,0.702565588340866,0.26666666666666666,0.14302182315095843,2.2359091142169336,0.23828125,7.038776424263986e-07,0.0,0.0
provenance,Data2txt,2,31,0.0001,2304,1152,128,128,6,True,13,4.911603426497749,13.60757462639602,17.95571133522871,-4.348136708832692,-27.078888455786817,-35.761350440576706,0.22021066741718404,0.6042707306273494,0.26666666666666666,0.14302182315095835,2.2360663814227593,0.1796875,0.0004354569877453,0.0,0.0078125
provenance,Data2txt,2,31,0.001,2304,1152,128,128,6,True,12,6.254348395109004,10.929309297993608,15.229201370033685,-4.299892072040079,-21.650601252783336,-30.220133578305923,0.19664922636536902,0.6068457417011306,0.26666666666666666,0.14302182315095843,2.2360678111498604,0.1484375,0.006313488560237168,0.0078125,0.0234375
provenance,Data2txt,3,0,1e-06,4608,2304,128,128,6,True,11,2.9637641872065448,26.1969032647744,31.277081288241952,-5.080178023467556,-52.66889488428416,-62.67524602825261,0.2157396893401599,0.5299436875488095,0.06666666666666667,0.0637509704392989,1.4141953652664643,0.41796875,8.990944961969549e-21,0.0,0.0
provenance,Data2txt,3,0,0.0001,4608,2304,128,128,6,True,12,3.9002234090473773,16.72276560194412,21.767197122845328,-5.04443152090121,-33.93210013610351,-43.95278931955914,0.20046222281675496,0.5065813630072313,0.06666666666666667,0.0637509704392989,1.4142133798235252,0.296875,1.6997263144796861e-10,0.0,0.0
provenance,Data2txt,3,0,0.001,4608,2304,128,128,6,True,12,4.928807578762249,12.248674788814405,17.171107427039722,-4.922432638225314,-24.988863969656634,-34.94298299424773,0.21187559792549504,0.5386780980245298,0.06666666666666667,0.06375097043929899,1.4142135435891892,0.265625,1.838083532653948e-08,0.0234375,0.03125
provenance,Data2txt,3,1,1e-06,4608,2304,128,128,6,True,10,7.171858567790383,15.902555224122132,19.442194183054227,-3.539638958932095,-27.274673839310612,-33.454653139155745,0.13039808149125648,0.3781105628731911,0.4666666666666667,0.1766907033280414,0.7368053935084146,0.2890625,5.776341456120769e-10,0.046875,0.1484375
provenance,Data2txt,3,1,0.0001,4608,2304,128,128,6,True,9,8.894831164709402,12.90186983965399,16.638572817802377,-3.736702978148384,-22.642545974868906,-29.340455092179393,0.12339590469664866,0.4046562406925359,0.4666666666666667,0.17669070332804115,0.7380965672366264,0.26953125,1.0551926983948056e-08,0.0390625,0.1171875
provenance,Data2txt,3,1,0.001,4608,2304,128,128,6,True,9,10.765935882417889,11.474007846927893,15.261624301607405,-3.78761645467951,-20.48292093184032,-27.34141652409826,0.13683497568519623,0.46430947492173763,0.4666666666666667,0.1766907033280413,0.7493739180310924,0.27734375,3.3884305330612322e-09,0.0390625,0.078125
provenance,Data2txt,3,2,1e-06,4608,2304,128,128,6,True,12,18.225926084460312,29.990653403900957,34.814333305991944,-4.823679902090982,-55.86664250680363,-64.62812026796652,0.07643502069870786,0.4043962071604737,0.6666666666666666,0.11803380502389803,1.345283740817785,0.42578125,1.4189253022669924e-21,0.0390625,0.140625
provenance,Data2txt,3,2,0.0001,4608,2304,128,128,6,True,11,24.540571502530728,21.880297806592793,26.898330726246797,-5.018032919654001,-41.1064175377808,-50.523978495646254,0.07195677952395887,0.4815379402974295,0.6666666666666666,0.11803380502389813,1.4494516170279943,0.37109375,2.5154011173646954e-16,0.0390625,0.078125
provenance,Data2txt,3,2,0.001,4608,2304,128,128,6,True,12,33.32337036198093,17.991173950499558,22.995041766557613,-5.0038678160580545,-33.85951635299487,-43.64900377617349,0.06773461881232729,0.5836632441897929,0.6666666666666666,0.11803380502389815,1.8267057659758132,0.40625,1.3289980870454757e-19,0.0390625,0.0546875
provenance,Data2txt,3,3,1e-06,4608,2304,128,128,6,True,14,12.990558756618508,22.165734838743326,26.214236089339273,-4.048501250595948,-44.12434976556138,-52.21212146412151,0.07576630770866696,0.33978000070013215,0.4666666666666667,0.03574169773254763,2.203712864621154,0.18359375,0.00030054999002206975,0.0,0.0078125
provenance,Data2txt,3,3,0.0001,4608,2304,128,128,6,True,14,15.950008607774416,17.622527098921168,22.108664551754334,-4.486137452833169,-34.90854716117998,-44.00108359289264,0.07576384640099904,0.43868998087527605,0.4666666666666667,0.03574169773254767,2.2294807555885634,0.15625,0.0033962516565197998,0.0,0.0078125
provenance,Data2txt,3,3,0.001,4608,2304,128,128,6,True,12,19.91239496873663,14.812789282321841,19.224527266747742,-4.4117379844258995,-29.193592908664687,-38.18468198376182,0.076488948225655,0.5361617353826335,0.4666666666666667,0.035741697732547664,2.235110681438096,0.16796875,0.001261290693128525,0.015625,0.0234375
provenance,Data2txt,3,4,1e-06,4608,2304,128,128,6,True,14,11.007529853007336,22.9379291948295,27.18389499685524,-4.245965802025739,-44.9184064166033,-53.10546593485686,0.08329179428323766,0.3842713916793128,0.3333333333333333,0.053785610060123175,2.2351485979854764,0.1484375,0.006313488560237168,0.0,0.0078125
provenance,Data2txt,3,4,0.0001,4608,2304,128,128,6,True,13,13.771263475451999,16.87127576027645,21.38236583069689,-4.511090070420441,-33.223544009492855,-41.88670450646727,0.08134059428599287,0.4429053691685914,0.3333333333333333,0.05378561006012312,2.236046118459007,0.125,0.03345596830001085,0.0078125,0.0078125
provenance,Data2txt,3,4,0.001,4608,2304,128,128,6,True,13,17.439753622975513,13.829918619625126,18.180413914441665,-4.350495294816536,-27.360933224982563,-35.64990073365912,0.07962394147719543,0.5284369698558458,0.3333333333333333,0.05378561006012323,2.236065562790564,0.1171875,0.05471894473064931,0.0078125,0.03125
provenance,Data2txt,3,5,1e-06,4608,2304,128,128,6,True,14,9.98001355485804,21.771961824189006,26.335424699797876,-4.563462875608867,-45.569888289607064,-54.567370261594796,0.10707571608118424,0.45829002537442887,0.3333333333333333,0.07339391570859481,2.2358591145496454,0.15234375,0.004649248065287104,0.0,0.015625
provenance,Data2txt,3,5,0.0001,4608,2304,128,128,6,True,14,12.499575012949801,15.67929020211585,20.32418893181479,-4.6448987296989355,-32.82144393791998,-41.927058927029535,0.10596845046036553,0.5480415354488951,0.3333333333333333,0.07339391570859476,2.2360656497338876,0.109375,0.0866920605943059,0.015625,0.0546875
provenance,Data2txt,3,5,0.001,4608,2304,128,128,6,True,12,15.684433363796137,12.820869303950055,17.34792054890623,-4.527051244956175,-26.90628409568555,-35.74543838598756,0.10436541623988167,0.6263513703332464,0.3333333333333333,0.0733939157085948,2.236067727861334,0.12890625,0.025849477725005232,0.0234375,0.078125
provenance,Data2txt,3,6,1e-06,4608,2304,128,128,6,True,14,7.968010736930116,19.406270901295095,23.936545114667986,-4.530274213372897,-39.041582115016304,-47.86493520798382,0.1273506822496957,0.48955542925128764,0.2,0.10816880089083104,2.235907788356049,0.19921875,6.28426475199267e-05,0.0,0.0078125
provenance,Data2txt,3,6,0.0001,4608,2304,128,128,6,True,14,9.865987834049589,13.960066425264499,18.44612847234084,-4.486062047076338,-28.395178743328657,-37.176351923514716,0.10432877879223525,0.5183038234234386,0.2,0.10816880089083106,2.2360663609861597,0.1015625,0.1330414826108106,0.0078125,0.03125
provenance,Data2txt,3,6,0.001,4608,2304,128,128,6,True,13,12.035734858517511,11.472707300924458,15.76342090797074,-4.290713607046278,-23.506711982302456,-31.91488219841755,0.09156304495694076,0.5679454962703757,0.2,0.10816880089083107,2.2360678094459376,0.1484375,0.006313488560237168,0.0234375,0.0859375
provenance,Data2txt,3,7,1e-06,4608,2304,128,128,6,True,14,7.84914823813264,18.118498894887523,22.53107806211053,-4.41257916722301,-35.51473719585444,-44.05847117948746,0.13007935025871684,0.4472249242780586,0.2,0.08779939855620605,2.235869037308233,0.37890625,5.0342822933606634e-17,0.0,0.0
provenance,Data2txt,3,7,0.0001,4608,2304,128,128,6,True,13,9.592037848233382,13.185699965410466,17.46885446793845,-4.283154502527986,-26.16862206903769,-34.673062490003915,0.12172680289017974,0.43831940397409297,0.2,0.08779939855620608,2.2360659798294087,0.19921875,6.28426475199267e-05,0.0,0.0
provenance,Data2txt,3,7,0.001,4608,2304,128,128,6,True,12,11.432396383427957,10.945112690877306,14.995226809564166,-4.050114118686862,-21.873604706207367,-30.07242335633252,0.11701361615078879,0.4747948718989578,0.2,0.08779939855620604,2.2360677702860374,0.16015625,0.0024610192473685233,0.0,0.015625
provenance,Data2txt,3,8,1e-06,4608,2304,128,128,6,True,14,8.47346665614258,19.66056107701401,24.011172477490113,-4.3506114004761045,-38.694737326508864,-47.07621975502698,0.09210116542650483,0.35487814077610447,0.2,0.11812495814091042,2.235911826728229,0.19140625,0.00013970433630997956,0.0,0.0
provenance,Data2txt,3,8,0.0001,4608,2304,128,128,6,True,14,10.461334455002373,14.02501154710379,18.426977065873384,-4.401965518769594,-27.727995386962,-36.281422519812274,0.08721726308004679,0.3541996422709082,0.2,0.11812495814091051,2.236066409903139,0.13671875,0.015066349402464208,0.0,0.015625
provenance,Data2txt,3,8,0.001,4608,2304,128,128,6,True,14,12.728900743068737,11.467010738939141,15.773732131075612,-4.306721392136471,-22.792943188160443,-31.113264585572782,0.08477170678204354,0.41494206268708284,0.2,0.11812495814091041,2.2360678152381817,0.16796875,0.001261290693128525,0.015625,0.078125
provenance,Data2txt,3,9,1e-06,4608,2304,128,128,6,True,12,6.31264912544547,19.97944788382744,24.15689376249603,-4.177445878668593,-37.53942949908277,-45.70138125051342,0.13064083900293522,0.25087792335727505,0.2,0.09817578324510248,2.235930982040096,0.359375,2.615412053009669e-15,0.0,0.0
provenance,Data2txt,3,9,0.0001,4608,2304,128,128,6,True,13,7.617139755578363,14.324398106517263,18.50963108044558,-4.185232973928317,-26.96708201005495,-35.155611339699924,0.13938999876849226,0.2637061513796597,0.2,0.09817578324510245,2.2360666018539765,0.26171875,3.1743788057539135e-08,0.0,0.0078125
provenance,Data2txt,3,9,0.001,4608,2304,128,128,6,True,13,9.055860176353681,11.676410584484834,15.777438336832878,-4.101027752348042,-21.988011662908953,-30.08085939434017,0.14988774599262056,0.33694464576642646,0.2,0.09817578324510243,2.2360678347765384,0.2109375,1.782257225451088e-05,0.0078125,0.015625
provenance,Data2txt,3,10,1e-06,4608,2304,128,128,6,True,14,6.885486952953545,20.306954290303043,24.655907292869337,-4.3489530025662955,-39.99404744475376,-48.64232601064364,0.07259119708586809,0.3758062967718718,0.2,0.1215568429813355,2.235940111408901,0.171875,0.0008920470081351661,0.0,0.0
provenance,Data2txt,3,10,0.0001,4608,2304,128,128,6,True,13,8.547869447070404,14.28165482504147,18.676434420862243,-4.394779595820774,-28.067951334342176,-36.86961674838918,0.07388211245794153,0.3703804042393141,0.2,0.12155684298133564,2.236066694506327,0.13671875,0.015066349402464208,0.0,0.0
provenance,Data2txt,3,10,0.001,4608,2304,128,128,6,True,12,10.489569855619553,11.552224586228183,15.816327079390623,-4.264102493162439,-22.676522680133232,-31.19816556709955,0.080216940046208,0.42909067141725976,0.2,0.12155684298133562,2.2360678452825846,0.1484375,0.006313488560237168,0.0,0.046875
provenance,Data2txt,3,11,1e-06,4608,2304,128,128,6,True,14,8.031985501452215,17.606393566102767,22.015064773757533,-4.408671207654766,-36.2523677217306,-44.55574031101865,0.1607785708308413,0.44105997051293777,0.26666666666666666,0.12195044125402835,2.235881789545672,0.33984375,1.073542535028726e-13,0.0,0.0
provenance,Data2txt,3,11,0.0001,4608,2304,128,128,6,True,13,9.855829829162307,12.789284224591945,17.245776751319664,-4.4564925267277165,-26.46817929716422,-34.84043324746801,0.1533084413002917,0.4757617639757825,0.26666666666666666,0.12195044125402836,2.2360661080582855,0.15234375,0.004649248065287104,0.0078125,0.015625
provenance,Data2txt,3,11,0.001,4608,2304,128,128,6,True,12,11.811896945124406,10.557002785186684,14.907131726655322,-4.35012894146864,-21.992269561420922,-30.11517460667354,0.14911626309249115,0.5280791384925363,0.26666666666666666,0.12195044125402839,2.2360677837389704,0.1328125,0.019813663257872594,0.015625,0.0546875
provenance,Data2txt,3,12,1e-06,4608,2304,128,128,6,True,12,9.300628578428201,15.300838554805864,19.45783917608509,-4.157000621279227,-31.239606924080437,-39.44254651666437,0.11481237142573997,0.45167865633817816,0.06666666666666667,0.12194783206869095,2.2359327155756774,0.3984375,7.613526402484427e-19,0.0,0.0
provenance,Data2txt,3,12,0.0001,4608,2304,128,128,6,True,13,10.48682848700386,11.249064976033342,15.26300719662102,-4.013942220587676,-23.013921331234776,-30.937420870555403,0.11069397164602958,0.4631169456622027,0.06666666666666667,0.12194783206869098,2.2360666216219673,0.30859375,2.538865745522775e-11,0.0078125,0.015625
provenance,Data2txt,3,12,0.001,4608,2304,128,128,6,True,13,11.644507652101945,9.38607378744253,13.155876540793907,-3.769802753351379,-19.238612729048988,-26.69523792148643,0.110992236703646,0.48298386010771893,0.06666666666666667,0.1219478320686909,2.2360678389900808,0.23828125,7.038776424263986e-07,0.015625,0.0390625
provenance,Data2txt,3,13,1e-06,4608,2304,128,128,6,True,14,9.521856059685128,20.591951387704146,24.80087622899702,-4.208924841292873,-42.92430436208963,-51.96364879628288,0.10984690915614347,0.18953615108320454,0.2,0.08564118507872054,2.2358968697551362,0.171875,0.0008920470081351661,0.0,0.0078125
