feature,layer,anomaly_auroc,anomaly_auprc,raw_auroc,raw_separability,rewired_anomaly_auroc,real_minus_rewired_auroc
prompt_top1_share_mean,27,0.5331022923020755,0.06717944373567489,0.6581438356508114,0.6581438356508114,0.5331022923020755,0.0
prompt_top1_share_mean,28,0.5335550222756408,0.06735447983325807,0.585016882376336,0.585016882376336,0.5335550222756408,0.0
prompt_top1_share_mean,29,0.5296224244378396,0.06664599027180718,0.5638975565171461,0.5638975565171461,0.5296224244378396,0.0
prompt_top1_share_mean,30,0.5344274137799083,0.06742948629396744,0.5899190226194045,0.5899190226194045,0.5344274137799083,0.0
prompt_top1_share_mean,31,0.5232724192939293,0.06359398090416019,0.6049191794459381,0.6049191794459381,0.5232724192939293,0.0
prompt_source_velocity_mean,0,0.4911393055595633,0.062182317978381564,0.40143944174772506,0.5985605582522749,0.5616185470586242,-0.07047924149906093
prompt_source_velocity_mean,1,0.5069760268687763,0.06114361720921714,0.38570885279508793,0.6142911472049121,0.5027707014160809,0.004205325452695363
prompt_source_velocity_mean,2,0.5210521978297717,0.06279178798155936,0.3236065099948686,0.6763934900051314,0.5027707014160809,0.018281496413690812
prompt_source_velocity_mean,3,0.49354596397506334,0.0598689885544032,0.39713846936048647,0.6028615306395135,0.5027707014160809,-0.009224737441017594
prompt_source_velocity_mean,4,0.5374348291657205,0.06533042442253881,0.3239835052988549,0.6760164947011451,0.5027707014160809,0.03466412774963956
prompt_source_velocity_mean,5,0.5511670983578381,0.0698576442005227,0.3266703531357152,0.6733296468642849,0.5029506598633225,0.04821643849451551
prompt_source_velocity_mean,6,0.5251278340122877,0.06279809128334606,0.3281216917442749,0.6718783082557251,0.5027707014160809,0.022357132596206752
prompt_source_velocity_mean,7,0.5219676946750491,0.06297530183270039,0.35526817807715616,0.6447318219228438,0.5191422843227416,0.0028254103523075447
prompt_source_velocity_mean,8,0.5407271858168592,0.06645640680197926,0.3291680713096521,0.6708319286903479,0.5524178495569336,-0.011690663740074436
prompt_source_velocity_mean,9,0.5492124140120117,0.06942303512638602,0.3516144146794654,0.6483855853205346,0.5234566716516594,0.025755742360352274
prompt_source_velocity_mean,10,0.5554036307224434,0.07173529805667313,0.32645089949426576,0.6735491005057342,0.4971736596663484,0.058229971056094953
prompt_source_velocity_mean,11,0.530877185691398,0.06589460580537185,0.4014986892438326,0.5985013107561674,0.4906473344507746,0.04022985124062339
prompt_source_velocity_mean,12,0.48266872182611326,0.058806890325952876,0.39968095837321954,0.6003190416267805,0.5442701104937024,-0.061601388667589185
prompt_source_velocity_mean,13,0.520305407127954,0.0654248846162916,0.4026142669488708,0.5973857330511292,0.5334311575429171,-0.013125750414963111
prompt_source_velocity_mean,14,0.532497583303118,0.06926223127712848,0.40561813805502483,0.5943818619449752,0.5168546760653854,0.01564290723773265
prompt_source_velocity_mean,15,0.5381569400759543,0.0690838022496379,0.3714214286520822,0.6285785713479177,0.4499297087794002,0.08822723129655408
prompt_source_velocity_mean,16,0.5432990170740183,0.0709044939517193,0.3935530791948902,0.6064469208051098,0.5104498475018787,0.03284916957213957
prompt_source_velocity_mean,17,0.5273974542662463,0.0670927661767676,0.4392455671412029,0.5607544328587971,0.5134759409278359,0.013921513338410407
prompt_source_velocity_mean,18,0.5526202326302068,0.07697970020506192,0.41087478310890413,0.5891252168910959,0.5027707014160809,0.04984953121412583
prompt_source_velocity_mean,19,0.5455456481264248,0.06966069740121941,0.35946752843892354,0.6405324715610765,0.5027707014160809,0.042774946710343875
prompt_source_velocity_mean,20,0.5781139084434151,0.08983106054944939,0.34814207605710495,0.651857923942895,0.5047439414773561,0.07336996696605902
prompt_source_velocity_mean,21,0.5704929575476847,0.08131744262145892,0.3934302651999413,0.6065697348000587,0.5027707014160809,0.06772225613160376
prompt_source_velocity_mean,22,0.5716540133791853,0.08255697829192507,0.3934016255383855,0.6065983744616146,0.5027778997539706,0.06887611362521473
prompt_source_velocity_mean,23,0.561268425549426,0.07559799907929116,0.41167684732246923,0.5883231526775308,0.5027707014160809,0.058497724133345086
prompt_source_velocity_mean,24,0.5654615671487304,0.07992148250386104,0.3924075727141905,0.6075924272858095,0.5027707014160809,0.06269086573264948
prompt_source_velocity_mean,25,0.551621009235201,0.07478554338832336,0.4135868266966436,0.5864131733033564,0.5027707014160809,0.04885030781912003
prompt_source_velocity_mean,26,0.5459370448109864,0.07195378503289489,0.39050610902078764,0.6094938909792124,0.5064829046532315,0.039454140157754836
prompt_source_velocity_mean,27,0.5321832449040786,0.06813769800195979,0.39251710820654434,0.6074828917934556,0.5027707014160809,0.02941254348799771
prompt_source_velocity_mean,28,0.53494534595306,0.06694459307672444,0.4212657328378451,0.5787342671621549,0.5027707014160809,0.03217464453697905
prompt_source_velocity_mean,29,0.5191450726985078,0.0653661022776037,0.4418287542076559,0.5581712457923441,0.5027707014160809,0.016374371282426914
prompt_source_velocity_mean,30,0.5230813371406634,0.06404326031987315,0.42103430235402894,0.5789656976459711,0.45357977107089936,0.06950156606976404
prompt_source_velocity_mean,31,0.5180098116952446,0.06262264666733484,0.411631968273365,0.588368031726635,0.5027707014160809,0.015239110279163692
prompt_response_head_disagreement,0,0.48543712259694705,0.05912239068870284,0.5331670773430826,0.5331670773430826,0.48543712259694705,0.0
prompt_response_head_disagreement,1,0.49892215475893253,0.06215673850237189,0.5244308278935437,0.5244308278935437,0.49892215475893253,0.0
prompt_response_head_disagreement,2,0.5194590817618269,0.0659982595408764,0.5423552099029055,0.5423552099029055,0.5194590817618269,0.0
