feature,layer,responses,standardized_late_minus_onset,paired_dz,expected_direction,direction_supported
prompt_mass_head_std,21,161,-0.01791932056686893,-0.018619045921981756,0,
prompt_mass_head_std,22,161,-0.0004988132241349783,-0.0005666654268865285,0,
prompt_mass_head_std,23,161,0.41643743136006856,0.5353213987665539,0,
prompt_mass_head_std,24,161,0.9051780588230731,0.9723188565183585,0,
prompt_mass_head_std,25,161,0.0005309966317615153,0.0006696333285348723,0,
prompt_mass_head_std,26,161,0.23334532300507801,0.2802560304582972,0,
prompt_mass_head_std,27,161,0.6735843200676189,0.8633823923279271,0,
prompt_mass_head_std,28,161,0.3557435238490934,0.4434041477627274,0,
prompt_mass_head_std,29,161,0.27597326239258607,0.281722062031401,0,
prompt_mass_head_std,30,161,0.6817695352462878,0.6504898392848469,0,
prompt_mass_head_std,31,161,0.7087507133620866,0.8735767065508302,0,
prompt_provenance_head_std,0,161,0.12465698855078738,0.20097579021069759,0,
prompt_provenance_head_std,1,161,-0.13816752428223628,-0.1511505715758802,0,
prompt_provenance_head_std,2,161,-0.4563810712200885,-0.6226343577281592,0,
prompt_provenance_head_std,3,161,-0.33651798898759094,-0.37787216381603983,0,
prompt_provenance_head_std,4,161,-0.3411116669914737,-0.4936985898237952,0,
prompt_provenance_head_std,5,161,-0.40205190209266933,-0.5642862075178884,0,
prompt_provenance_head_std,6,161,-0.3613298942583688,-0.49665287330598407,0,
prompt_provenance_head_std,7,161,-0.12392594470925954,-0.15593657357057056,0,
prompt_provenance_head_std,8,161,-0.5927429799892887,-0.8304778780153137,0,
prompt_provenance_head_std,9,161,-0.5665259089158929,-0.7870694011424654,0,
prompt_provenance_head_std,10,161,-0.6587078915156933,-0.9520799074208023,0,
prompt_provenance_head_std,11,161,-0.260926056491292,-0.314944095857695,0,
prompt_provenance_head_std,12,161,-0.6545622505664085,-0.8848884909085917,0,
prompt_provenance_head_std,13,161,-0.07710799718310374,-0.09690660335464733,0,
prompt_provenance_head_std,14,161,-0.4183815993276072,-0.5487993289876661,0,
prompt_provenance_head_std,15,161,-0.5733266605168396,-0.740141271545731,0,
prompt_provenance_head_std,16,161,-0.5795052505983329,-0.681188582158341,0,
prompt_provenance_head_std,17,161,-0.502515573771844,-0.5882648614772377,0,
prompt_provenance_head_std,18,161,-0.2718616232785009,-0.303725871801405,0,
prompt_provenance_head_std,19,161,-0.28097869550682003,-0.3050335749118649,0,
prompt_provenance_head_std,20,161,-0.288011666873227,-0.28620730548670525,0,
prompt_provenance_head_std,21,161,-0.39050134206595627,-0.4917570670254028,0,
prompt_provenance_head_std,22,161,-0.5246776817192943,-0.6361257119507995,0,
