feature,layer,responses,standardized_onset_minus_pre,paired_dz,expected_direction,direction_supported
response_anchor_head_agreement,7,222,0.39105727651097755,0.3539647265763529,0,
response_anchor_head_agreement,8,222,0.48670217661220616,0.43652950339238267,0,
response_anchor_head_agreement,9,222,0.49677393973914086,0.4470107069986996,0,
response_anchor_head_agreement,10,222,0.48434233554714434,0.4270581550172674,0,
response_anchor_head_agreement,11,222,0.4197755203926348,0.3847152687596579,0,
response_anchor_head_agreement,12,222,0.4179483696919035,0.39030483323600984,0,
response_anchor_head_agreement,13,222,0.32674322874696404,0.25468122402047494,0,
response_anchor_head_agreement,14,222,0.3087576117265869,0.2523620490850617,0,
response_anchor_head_agreement,15,222,0.4717642625978401,0.42527137967879436,0,
response_anchor_head_agreement,16,222,0.5000971055816155,0.4484171939808729,0,
response_anchor_head_agreement,17,222,0.3377828766499554,0.2999578546323701,0,
response_anchor_head_agreement,18,222,0.40014217488534815,0.3482574130145709,0,
response_anchor_head_agreement,19,222,0.46398049676874736,0.39058449711403737,0,
response_anchor_head_agreement,20,222,0.4291903313148666,0.3891469359090635,0,
response_anchor_head_agreement,21,222,0.3729225503163295,0.4103936191614641,0,
response_anchor_head_agreement,22,222,0.3648365966740761,0.3749149192651928,0,
response_anchor_head_agreement,23,222,0.5912913222973412,0.5524180480510753,0,
response_anchor_head_agreement,24,222,0.43400470986291095,0.43274836340121264,0,
response_anchor_head_agreement,25,222,0.3726732791946815,0.4936692002089707,0,
response_anchor_head_agreement,26,222,0.3092582690286207,0.3238942595987681,0,
response_anchor_head_agreement,27,222,0.39494436433924746,0.42253801929805834,0,
response_anchor_head_agreement,28,222,0.3208891150231163,0.4295881898876888,0,
response_anchor_head_agreement,29,222,0.3796063662917764,0.48770498942724977,0,
response_anchor_head_agreement,30,222,0.31809757646542414,0.3512179029849372,0,
response_anchor_head_agreement,31,222,0.4805796211837111,0.6323193319673388,0,
self_mass_mean,0,222,-0.5836643830680095,-0.7220746302018067,0,
self_mass_mean,1,222,0.3102328815237359,0.43047807274572286,0,
self_mass_mean,2,222,0.3960908760761355,0.37913274043548095,0,
self_mass_mean,3,222,0.22717284669612978,0.3153073796867274,0,
self_mass_mean,4,222,0.12809952702541072,0.17406703167759002,0,
self_mass_mean,5,222,0.29542414929617095,0.353893938004896,0,
self_mass_mean,6,222,0.08741682291299373,0.11138080539945373,0,
self_mass_mean,7,222,0.1584781698949702,0.16773991630387006,0,
self_mass_mean,8,222,0.15887795261166118,0.18092303448009858,0,
self_mass_mean,9,222,0.2183921948947885,0.26497472917089515,0,
self_mass_mean,10,222,0.2694018693254875,0.2447831516286435,0,
self_mass_mean,11,222,0.43301402740516104,0.4935757560075922,0,
self_mass_mean,12,222,0.15488410175584996,0.15078909679886984,0,
self_mass_mean,13,222,0.3334612316779188,0.2652235079331465,0,
self_mass_mean,14,222,0.1740940721990826,0.18027548004509175,0,
self_mass_mean,15,222,0.6656493384827364,0.4585351177460682,0,
self_mass_mean,16,222,0.36455678486743487,0.36121506562716127,0,
self_mass_mean,17,222,0.3524637057169064,0.33828374533748284,0,
self_mass_mean,18,222,0.16674340875433372,0.1628192295286957,0,
self_mass_mean,19,222,0.11090094807582933,0.10650084051123841,0,
self_mass_mean,20,222,0.3338755503095485,0.35130036586450697,0,
self_mass_mean,21,222,0.1575131760322833,0.20698289854573368,0,
self_mass_mean,22,222,0.2718721520793331,0.2752056061184088,0,
self_mass_mean,23,222,0.25281571570011946,0.2674676453799575,0,
self_mass_mean,24,222,0.10880186653754732,0.12555811129966124,0,
self_mass_mean,25,222,0.11236003064760217,0.14109919444754862,0,
self_mass_mean,26,222,0.029041997081524617,0.03614475224385546,0,
self_mass_mean,27,222,0.11264104107478717,0.0859809136057301,0,
self_mass_mean,28,222,-0.21734199331032936,-0.2547774561625036,0,
self_mass_mean,29,222,0.039907882678079175,0.04418600916558841,0,
self_mass_mean,30,222,0.00401812358885198,0.004645768980686899,0,
self_mass_mean,31,222,-0.12397894971408285,-0.1539813907401908,0,
unresolved_mass_mean,0,222,-0.11824138072394841,-0.2786743362164962,0,
unresolved_mass_mean,1,222,0.02424829350868324,0.031096262154072695,0,
unresolved_mass_mean,2,222,-0.054116252205661824,-0.06610919141153201,0,
unresolved_mass_mean,3,222,-0.04411771228990039,-0.05700933179184269,0,
unresolved_mass_mean,4,222,-0.128240339122377,-0.15763862567096745,0,
unresolved_mass_mean,5,222,-0.20771150395005672,-0.25256660047511104,0,
unresolved_mass_mean,6,222,-0.2609792579603088,-0.30910209600857225,0,
unresolved_mass_mean,7,222,0.05502777305003759,0.0628961031204072,0,
unresolved_mass_mean,8,222,0.08192164215955648,0.089729671046487,0,
unresolved_mass_mean,9,222,0.033660651159447594,0.038012130001129574,0,
unresolved_mass_mean,10,222,-0.10272861775514242,-0.11655861856648966,0,
unresolved_mass_mean,11,222,0.1280116931375888,0.13860284216452373,0,
unresolved_mass_mean,12,222,0.19218538946530841,0.1980282770668144,0,
unresolved_mass_mean,13,222,-0.035757368313031154,-0.045743561829549154,0,
unresolved_mass_mean,14,222,0.03324488765216089,0.04241305123130645,0,
unresolved_mass_mean,15,222,0.040922925346069505,0.046945021733301444,0,
unresolved_mass_mean,16,222,0.026877503170891926,0.03400019886758293,0,
unresolved_mass_mean,17,222,-0.002982579205218736,-0.003758644942166779,0,
unresolved_mass_mean,18,222,-0.00042241746308030307,-0.00048285463724691405,0,
unresolved_mass_mean,19,222,-0.20534178416605467,-0.24044815140480588,0,
unresolved_mass_mean,20,222,-0.23401554091623775,-0.289099672945175,0,
unresolved_mass_mean,21,222,-0.011431319186010876,-0.013859478314231465,0,
unresolved_mass_mean,22,222,0.019180583960569656,0.024978781361355507,0,
unresolved_mass_mean,23,222,-0.0023453460150473825,-0.003198171746192668,0,
unresolved_mass_mean,24,222,-0.09877497038325748,-0.1481398979975806,0,
unresolved_mass_mean,25,222,-0.05245939578424703,-0.08263846190739796,0,
unresolved_mass_mean,26,222,-0.0846427536091289,-0.12378894620950741,0,
unresolved_mass_mean,27,222,-0.12817503683067658,-0.1898253626870533,0,
unresolved_mass_mean,28,222,-0.05293963746343915,-0.06557901436620181,0,
unresolved_mass_mean,29,222,-0.02548604455214363,-0.03472317118472123,0,
unresolved_mass_mean,30,222,0.002079316138012989,0.003084221759288115,0,
unresolved_mass_mean,31,222,-0.051939852233674075,-0.07192634703751895,0,
known_mass_mean,0,222,0.11824135949650595,0.278674355962814,0,
known_mass_mean,1,222,-0.02424835870126346,-0.031096347811787932,0,
known_mass_mean,2,222,0.054115438313634544,0.06610822431598787,0,
known_mass_mean,3,222,0.04411770094622363,0.05700931834694972,0,
known_mass_mean,4,222,0.128240351187619,0.15763865588099654,0,
known_mass_mean,5,222,0.20771144854055867,0.2525665846407157,0,
known_mass_mean,6,222,0.2609791980871746,0.30910204769844646,0,
known_mass_mean,7,222,-0.05502777232847235,-0.06289608931749073,0,
known_mass_mean,8,222,-0.08192162215709686,-0.0897296634135111,0,
known_mass_mean,9,222,-0.033660681599432286,-0.03801215409763287,0,
known_mass_mean,10,222,0.10272864544311085,0.1165586302863997,0,
known_mass_mean,11,222,-0.12801172760491436,-0.1386028673651062,0,
known_mass_mean,12,222,-0.19218538986804248,-0.1980282749149991,0,
known_mass_mean,13,222,0.03575736445349616,0.04574355907781265,0,
known_mass_mean,14,222,-0.03324489325687692,-0.04241305751595926,0,
known_mass_mean,15,222,-0.04092291678797017,-0.04694501204689027,0,
known_mass_mean,16,222,-0.02687771319671794,-0.03400045275192128,0,
known_mass_mean,17,222,0.002982588535225069,0.0037586569249732447,0,
known_mass_mean,18,222,0.0004222970623690803,0.00048271687593065977,0,
known_mass_mean,19,222,0.20534184403918884,0.24044813511488983,0,
known_mass_mean,20,222,0.2340155154433068,0.2890996855122014,0,
known_mass_mean,21,222,0.011431351975277738,0.01385950830692043,0,
known_mass_mean,22,222,-0.019180494016623712,-0.024978658896149582,0,
known_mass_mean,23,222,0.0023455317761446976,0.0031984257511542334,0,
known_mass_mean,24,222,0.09877496622167192,0.1481400045857799,0,
known_mass_mean,25,222,0.05245910623521955,0.08263810596591166,0,
known_mass_mean,26,222,0.08464269658869451,0.12378872582666668,0,
known_mass_mean,27,222,0.12817500437702145,0.1898253864838305,0,
known_mass_mean,28,222,0.052939583085947206,0.06557899629407271,0,
known_mass_mean,29,222,0.025486091302858817,0.03472323379063648,0,
known_mass_mean,30,222,-0.002079350706022065,-0.003084272287118995,0,
known_mass_mean,31,222,0.05193992375253557,0.07192638005085518,0,
