id,source_id,error_start,normal_start,length,observed_tokens,method,aggregation,error_score,normal_score,gap,paired_win
13917,15239,95,70,23,4,past_ewma,prefix_mean,0.2506405866049084,0.29412391996195975,-0.043483333357051346,0.0
13917,15239,95,70,23,4,current_increment,current,0.0561011224985122,0.1640238061547279,-0.10792268365621568,0.0
13917,15239,95,70,23,4,current_increment,prefix_mean,0.008729051426053026,0.04831544943153855,-0.039586398005485524,0.0
13917,15239,95,70,23,8,current,current,0.136617973446846,0.2220746725797653,-0.08545669913291928,0.0
13917,15239,95,70,23,8,current,prefix_mean,0.25913257524371147,0.31351347640156746,-0.05438090115785599,0.0
13917,15239,95,70,23,8,past_ewma,current,0.2357257722664249,0.3192012593507454,-0.08347548708432048,0.0
13917,15239,95,70,23,8,past_ewma,prefix_mean,0.27006259009658046,0.31821208467979856,-0.0481494945832181,0.0
13917,15239,95,70,23,8,current_increment,current,-0.1299521893262863,-0.0849473834037779,-0.0450048059225084,0.0
13917,15239,95,70,23,8,current_increment,prefix_mean,-0.014402277395129236,0.012371198646724252,-0.02677347604185349,0.0
14097,15269,59,41,13,1,current,current,0.6311929821968079,0.0933647975325584,0.5378281846642494,1.0
14097,15269,59,41,13,1,current,prefix_mean,0.6311929821968079,0.0933647975325584,0.5378281846642494,1.0
14097,15269,59,41,13,1,past_ewma,current,0.1412106615421226,0.1068082538392781,0.034402407702844515,1.0
14097,15269,59,41,13,1,past_ewma,prefix_mean,0.1412106615421226,0.1068082538392781,0.034402407702844515,1.0
14097,15269,59,41,13,1,current_increment,current,0.5214001178741455,-0.0127047531306743,0.5341048710048198,1.0
14097,15269,59,41,13,1,current_increment,prefix_mean,0.5214001178741455,-0.0127047531306743,0.5341048710048198,1.0
14097,15269,59,41,13,2,current,current,0.6200827956199646,0.1561572104692459,0.4639255851507187,1.0
14097,15269,59,41,13,2,current,prefix_mean,0.6256378889083862,0.12476100400090215,0.500876884907484,1.0
14097,15269,59,41,13,2,past_ewma,current,0.3862018218694652,0.1000865256859182,0.28611529618354703,1.0
14097,15269,59,41,13,2,past_ewma,prefix_mean,0.26370624170579393,0.10344738976259815,0.16025885194319578,1.0
14097,15269,59,41,13,2,current_increment,current,0.45743493065238,0.0503522716462612,0.4070826590061188,1.0
14097,15269,59,41,13,2,current_increment,prefix_mean,0.4894175242632628,0.01882375925779345,0.47059376500546934,1.0
14097,15269,59,41,13,4,current,current,0.2864444553852081,0.1575758010149002,0.12886865437030787,1.0
14097,15269,59,41,13,4,current,prefix_mean,0.5456755384802818,0.14612417854368687,0.39955135993659496,1.0
14097,15269,59,41,13,4,past_ewma,current,0.5740621147319308,0.1527603866178125,0.4213017281141183,1.0
14097,15269,59,41,13,4,past_ewma,prefix_mean,0.40115422672205836,0.12194425855514769,0.2792099681669107,1.0
14097,15269,59,41,13,4,current_increment,current,0.0192110493779181,0.0451341398060322,-0.025923090428114103,0.0
14097,15269,59,41,13,4,current_increment,prefix_mean,0.3570579146966338,0.03797071725130083,0.319087197445333,1.0
14097,15269,59,41,13,8,current,current,0.2506721019744873,0.1228179410099983,0.127854160964489,1.0
14097,15269,59,41,13,8,current,prefix_mean,0.4892195276916027,0.16704970598220825,0.32216982170939445,1.0
14097,15269,59,41,13,8,past_ewma,current,0.4450769744674652,0.2238068571408485,0.2212701173266167,1.0
14097,15269,59,41,13,8,past_ewma,prefix_mean,0.43755355852188926,0.15042366967317186,0.2871298888487174,1.0
14097,15269,59,41,13,8,current_increment,current,-0.1578492403030396,-0.0341605991125107,-0.12368864119052889,0.0
14097,15269,59,41,13,8,current_increment,prefix_mean,0.21735103856772178,0.04519793456420303,0.17215310400351874,1.0
14133,15275,45,72,23,1,current,current,0.5662490129470825,0.3261078596115112,0.24014115333557134,1.0
14133,15275,45,72,23,1,current,prefix_mean,0.5662490129470825,0.3261078596115112,0.24014115333557134,1.0
14133,15275,45,72,23,1,past_ewma,current,0.6066333000968487,0.2800196493388628,0.3266136507579859,1.0
14133,15275,45,72,23,1,past_ewma,prefix_mean,0.6066333000968487,0.2800196493388628,0.3266136507579859,1.0
14133,15275,45,72,23,1,current_increment,current,0.0151849210262298,-0.1908986151218415,0.2060835361480713,1.0
14133,15275,45,72,23,1,current_increment,prefix_mean,0.0151849210262298,-0.1908986151218415,0.2060835361480713,1.0
14133,15275,45,72,23,2,current,current,0.6167614459991455,0.3459998369216919,0.2707616090774536,1.0
14133,15275,45,72,23,2,current,prefix_mean,0.591505229473114,0.33605384826660156,0.25545138120651245,1.0
14133,15275,45,72,23,2,past_ewma,current,0.5864411565219656,0.303063754475187,0.2833774020467786,1.0
14133,15275,45,72,23,2,past_ewma,prefix_mean,0.5965372283094071,0.2915417019070249,0.30499552640238226,1.0
14133,15275,45,72,23,2,current_increment,current,0.0496571630239486,-0.1192096352577209,0.1688667982816695,1.0
14133,15275,45,72,23,2,current_increment,prefix_mean,0.0324210420250892,-0.1550541251897812,0.1874751672148704,1.0
14133,15275,45,72,23,4,current,current,0.5772473216056824,0.2259073555469513,0.3513399660587311,1.0
14133,15275,45,72,23,4,current,prefix_mean,0.6048111468553543,0.2909973934292793,0.313813753426075,1.0
14133,15275,45,72,23,4,past_ewma,current,0.6302940540650313,0.2952531586677012,0.33504089539733006,1.0
14133,15275,45,72,23,4,past_ewma,prefix_mean,0.6062424529861002,0.3007170895450476,0.30552536344105263,1.0
14133,15275,45,72,23,4,current_increment,current,-0.0210771948099136,-0.1747043550014496,0.153627160191536,1.0
14133,15275,45,72,23,4,current_increment,prefix_mean,0.031292501837015124,-0.16773241013288498,0.1990249119699001,1.0
14133,15275,45,72,23,8,current,current,0.9290350675582886,0.2247798144817352,0.7042552530765533,1.0
14133,15275,45,72,23,8,current,prefix_mean,0.7303342521190643,0.29592470452189445,0.4344095475971699,1.0
14133,15275,45,72,23,8,past_ewma,current,0.8410256746730382,0.298363728514501,0.5426619461585372,1.0
14133,15275,45,72,23,8,past_ewma,prefix_mean,0.6607349843643606,0.3005366739820806,0.36019831038228,1.0
14133,15275,45,72,23,8,current_increment,current,0.2580034911632538,-0.0951919615268707,0.3531954526901245,1.0
14133,15275,45,72,23,8,current_increment,prefix_mean,0.1305466137826442,-0.09926933236420155,0.22981594614684575,1.0
14133,15275,145,181,12,1,current,current,0.5309345126152039,0.7003058195114136,-0.16937130689620972,0.0
14133,15275,145,181,12,1,current,prefix_mean,0.5309345126152039,0.7003058195114136,-0.16937130689620972,0.0
14133,15275,145,181,12,1,past_ewma,current,0.5177668269145026,0.741882564334167,-0.2241157374196644,0.0
14133,15275,145,181,12,1,past_ewma,prefix_mean,0.5177668269145026,0.741882564334167,-0.2241157374196644,0.0
14133,15275,145,181,12,1,current_increment,current,0.0679152742028236,0.2377561673521995,-0.1698408931493759,0.0
14133,15275,145,181,12,1,current_increment,prefix_mean,0.0679152742028236,0.2377561673521995,-0.1698408931493759,0.0
14133,15275,145,181,12,2,current,current,0.6516964435577393,0.6503976583480835,0.0012987852096557617,1.0
14133,15275,145,181,12,2,current,prefix_mean,0.5913154780864716,0.6753517389297485,-0.08403626084327698,0.0
14133,15275,145,181,12,2,past_ewma,current,0.5243506697648532,0.7210941919227902,-0.196743522157937,0.0
14133,15275,145,181,12,2,past_ewma,prefix_mean,0.5210587483396779,0.7314883781284787,-0.21042962978880075,0.0
14133,15275,145,181,12,2,current_increment,current,0.1930865719914436,0.1537871286273002,0.0392994433641434,1.0
14133,15275,145,181,12,2,current_increment,prefix_mean,0.1305009230971336,0.19577164798974986,-0.06527072489261626,0.0
14133,15275,145,181,12,4,current,current,0.6842432022094727,0.7217761874198914,-0.0375329852104187,0.0
14133,15275,145,181,12,4,current,prefix_mean,0.640453115105629,0.7129007875919342,-0.07244767248630524,0.0
14133,15275,145,181,12,4,past_ewma,current,0.6414809293506982,0.7324347051118927,-0.09095377576119446,0.0
14133,15275,145,181,12,4,past_ewma,prefix_mean,0.5679054956728375,0.7202893466260718,-0.15238385095323426,0.0
14133,15275,145,181,12,4,current_increment,current,0.1536615967750549,0.1393425837159156,0.014319013059139296,1.0
14133,15275,145,181,12,4,current_increment,prefix_mean,0.1526671685278415,0.19420284107327454,-0.04153567254543303,0.0
14133,15275,145,181,12,8,current,current,0.5256195664405823,0.8766063451766968,-0.3509867787361145,0.0
14133,15275,145,181,12,8,current,prefix_mean,0.6607482135295868,0.7454821690917015,-0.08473395556211472,0.0
14133,15275,145,181,12,8,past_ewma,current,0.7075601820334696,0.7715971851853971,-0.06403700315192751,0.0
14133,15275,145,181,12,8,past_ewma,prefix_mean,0.636042451698956,0.7249273688799815,-0.08888491718102554,0.0
14133,15275,145,181,12,8,current_increment,current,-0.0997534543275833,0.1476197838783264,-0.24737323820590967,0.0
14133,15275,145,181,12,8,current_increment,prefix_mean,0.12099514640867705,0.1581278378143906,-0.037132691405713555,0.0
14133,15275,126,161,12,1,current,current,0.4315899610519409,0.4064682126045227,0.025121748447418213,1.0
14133,15275,126,161,12,1,current,prefix_mean,0.4315899610519409,0.4064682126045227,0.025121748447418213,1.0
14133,15275,126,161,12,1,past_ewma,current,0.4906999131563572,0.3794597439708856,0.11124016918547158,1.0
14133,15275,126,161,12,1,past_ewma,prefix_mean,0.4906999131563572,0.3794597439708856,0.11124016918547158,1.0
14133,15275,126,161,12,1,current_increment,current,-0.1193104773759842,-0.0708142668008804,-0.048496210575103796,0.0
14133,15275,126,161,12,1,current_increment,prefix_mean,-0.1193104773759842,-0.0708142668008804,-0.048496210575103796,0.0
14133,15275,126,161,12,2,current,current,0.4720752537250519,0.5543851256370544,-0.08230987191200256,0.0
14133,15275,126,161,12,2,current,prefix_mean,0.4518326073884964,0.4804266691207886,-0.028594061732292175,0.0
14133,15275,126,161,12,2,past_ewma,current,0.461144937104149,0.3929639782877042,0.06818095881644481,1.0
14133,15275,126,161,12,2,past_ewma,prefix_mean,0.47592242513025307,0.3862118611292949,0.08971056400095817,1.0
14133,15275,126,161,12,2,current_increment,current,-0.0637035936117171,0.1032417863607406,-0.1669453799724577,0.0
14133,15275,126,161,12,2,current_increment,prefix_mean,-0.09150703549385064,0.0162137597799301,-0.10772079527378074,0.0
14133,15275,126,161,12,4,current,current,0.6736894249916077,0.4547889828681946,0.21890044212341309,1.0
14133,15275,126,161,12,4,current,prefix_mean,0.5306302830576897,0.46621980518102646,0.06441047787666321,1.0
14133,15275,126,161,12,4,past_ewma,current,0.5058882939383793,0.4614557257883567,0.04443256815002261,1.0
14133,15275,126,161,12,4,past_ewma,prefix_mean,0.48108580990337146,0.4268885000023314,0.05419730990104005,1.0
14133,15275,126,161,12,4,current_increment,current,0.1266076296567917,0.0071346998214721,0.1194729298353196,1.0
14133,15275,126,161,12,4,current_increment,prefix_mean,-0.010822112113237345,0.008694805949926375,-0.01951691806316372,0.0
